,simulation,n_samples,criterion,n_dimensions,score,runtime
3288,Independence,8,axis,10,1.6764683182520348,1.522745132446289
3289,Independence,8,axis,10,1.664585668281407,1.4589452743530273
3290,Independence,8,oblique,10,1.189871799853731,1.1260485649108887
3291,Independence,8,oblique,10,1.1969901836211378,1.2875103950500488
3292,Independence,8,oblique,10,1.1880393348011364,1.149385929107666
3293,Independence,8,oblique,10,1.1928280338692248,1.249431848526001
3294,Independence,8,oblique,10,1.1886006221931222,1.2605113983154297
3295,Independence,8,oblique,10,1.181518818747995,1.2068793773651123
3296,Independence,8,oblique,10,1.1934581063375451,1.2682700157165527
3297,Independence,8,oblique,10,1.1843269354727004,1.1633477210998535
3298,Independence,8,oblique,10,1.1865895381954876,1.259045124053955
3299,Independence,8,oblique,10,1.188563176650953,1.3090827465057373
3300,Independence,11,mae,10,1.3706018974443963,1.2922258377075195
3301,Independence,11,mae,10,1.3896332245735965,1.2047786712646484
3302,Independence,11,mae,10,1.3984834827136587,1.285130262374878
3303,Independence,11,mae,10,1.3891059958349121,1.3120503425598145
3304,Independence,11,mae,10,1.3955609071369806,1.4595496654510498
3305,Independence,11,mae,10,1.3943770578867052,1.237792730331421
3306,Independence,11,mae,10,1.427800536819312,1.2483978271484375
3307,Independence,11,mae,10,1.4293432881402421,1.4817335605621338
3308,Independence,11,mae,10,1.3770006977363662,1.2739160060882568
3309,Independence,11,mae,10,1.4284887629834706,1.3789167404174805
3310,Independence,11,mse,10,1.3770576791582692,1.1278245449066162
3311,Independence,11,mse,10,1.405477716712348,1.1154632568359375
3312,Independence,11,mse,10,1.4311852208825022,1.1068778038024902
3313,Independence,11,mse,10,1.425286476827088,1.1608846187591553
3314,Independence,11,mse,10,1.3996093386660546,1.1900992393493652
3315,Independence,11,mse,10,1.3985061857361871,1.1283462047576904
3316,Independence,11,mse,10,1.4497552635253184,1.0695061683654785
3317,Independence,11,mse,10,1.4439458704624695,1.0694997310638428
3318,Independence,11,mse,10,1.4064589538907057,1.1341726779937744
3319,Independence,11,mse,10,1.3868007541737177,1.155773639678955
3320,Independence,11,friedman_mse,10,1.3948093101830625,1.1663668155670166
3321,Independence,11,friedman_mse,10,1.368083954983597,1.1460990905761719
3322,Independence,11,friedman_mse,10,1.3875721790855737,0.9107098579406738
3323,Independence,11,friedman_mse,10,1.3992189961879358,1.1318597793579102
3324,Independence,11,friedman_mse,10,1.3855908197148452,1.1140739917755127
3325,Independence,11,friedman_mse,10,1.401274253310429,1.1685490608215332
3326,Independence,11,friedman_mse,10,1.3874979644119523,1.208603858947754
3327,Independence,11,friedman_mse,10,1.4123026964772358,1.1650807857513428
3328,Independence,11,friedman_mse,10,1.4234454458801074,1.1526193618774414
3329,Independence,11,friedman_mse,10,1.372520623248906,1.208557367324829
3330,Independence,11,axis,10,1.3614464189342648,1.5619237422943115
3331,Independence,11,axis,10,1.340658171069007,1.798675775527954
3332,Independence,11,axis,10,1.353756643689761,1.7217748165130615
3333,Independence,11,axis,10,1.3717427903702988,1.592118263244629
3334,Independence,11,axis,10,1.3570624012926682,1.7851436138153076
3335,Independence,11,axis,10,1.3473572816483492,1.605093240737915
3336,Independence,11,axis,10,1.3461627983502564,1.6227920055389404
3337,Independence,11,axis,10,1.3859763689676083,1.5749897956848145
3338,Independence,11,axis,10,1.3842833431842894,1.2381815910339355
3339,Independence,11,axis,10,1.3572241114956036,1.588782787322998
3340,Independence,11,oblique,10,1.1561639613004027,1.2386600971221924
3341,Independence,11,oblique,10,1.1630183528809936,1.2113127708435059
3342,Independence,11,oblique,10,1.158290613390358,1.241811990737915
3343,Independence,11,oblique,10,1.1625296063719537,1.237492561340332
3344,Independence,11,oblique,10,1.1598888326390058,0.9257557392120361
3345,Independence,11,oblique,10,1.1614468069701624,1.055422067642212
3346,Independence,11,oblique,10,1.1568883424631013,1.2177531719207764
3347,Independence,11,oblique,10,1.153749283594069,1.151684284210205
3348,Independence,11,oblique,10,1.1550808144009406,1.1749391555786133
3349,Independence,11,oblique,10,1.160559913741729,1.2206847667694092
3350,Independence,14,mae,10,1.314607958520059,1.419344186782837
3351,Independence,14,mae,10,1.327799214203282,1.2720608711242676
3352,Independence,14,mae,10,1.324406366022696,1.319286584854126
3353,Independence,14,mae,10,1.3189648123487236,1.3999874591827393
3354,Independence,14,mae,10,1.3172286578771677,1.3097147941589355
3355,Independence,14,mae,10,1.328413437330368,1.3200311660766602
3356,Independence,14,mae,10,1.3399681752632624,1.3584988117218018
3357,Independence,14,mae,10,1.3259661711143313,1.363279104232788
3358,Independence,14,mae,10,1.322203396181812,1.327338457107544
3359,Independence,14,mae,10,1.3207379919869733,1.340848445892334
3360,Independence,14,mse,10,1.3055772560987213,1.1477816104888916
3361,Independence,14,mse,10,1.3125719622555265,1.2097718715667725
3362,Independence,14,mse,10,1.300450222339345,1.1662049293518066
3363,Independence,14,mse,10,1.3025556806284961,1.1258561611175537
3364,Independence,14,mse,10,1.3040011618911929,1.1164369583129883
3365,Independence,14,mse,10,1.3171425872305034,1.114769458770752
3366,Independence,14,mse,10,1.3118320861120476,1.2337477207183838
3367,Independence,14,mse,10,1.291375188107144,1.140404462814331
3368,Independence,14,mse,10,1.309331480109228,1.0784242153167725
3369,Independence,14,mse,10,1.2975929455582664,1.080212116241455
3370,Independence,14,friedman_mse,10,1.309352329593303,1.0577616691589355
3371,Independence,14,friedman_mse,10,1.2963840832112663,1.1740586757659912
3372,Independence,14,friedman_mse,10,1.3071478795340128,1.1012048721313477
3373,Independence,14,friedman_mse,10,1.3032626221918744,1.119164228439331
3374,Independence,14,friedman_mse,10,1.306656932912356,1.152726650238037
3375,Independence,14,friedman_mse,10,1.3112512324270988,1.0752754211425781
3376,Independence,14,friedman_mse,10,1.31293840301858,1.106583595275879
3377,Independence,14,friedman_mse,10,1.3144504381051387,1.0718073844909668
3378,Independence,14,friedman_mse,10,1.3008490910442543,1.150669813156128
3379,Independence,14,friedman_mse,10,1.301202778506791,1.0882508754730225
3380,Independence,14,axis,10,1.2976239915229533,1.7673790454864502
3381,Independence,14,axis,10,1.303293032234299,1.6814396381378174
3382,Independence,14,axis,10,1.3129627794764882,1.7709619998931885
3383,Independence,14,axis,10,1.2990152465206504,1.6766536235809326
3384,Independence,14,axis,10,1.2951958894881672,1.9379889965057373
3385,Independence,14,axis,10,1.3032847530370588,1.7443809509277344
3386,Independence,14,axis,10,1.3028931772358998,1.7070577144622803
3387,Independence,14,axis,10,1.3152792412505316,1.6455042362213135
3388,Independence,14,axis,10,1.285587981712529,1.6830525398254395
3389,Independence,14,axis,10,1.3133042139077378,1.6709821224212646
3390,Independence,14,oblique,10,1.2859073742128448,1.1867079734802246
3391,Independence,14,oblique,10,1.2854020806814002,1.1900708675384521
3392,Independence,14,oblique,10,1.289560033404462,1.1949779987335205
3393,Independence,14,oblique,10,1.2833609671484343,1.2170095443725586
3394,Independence,14,oblique,10,1.2749894972150488,1.2805969715118408
3395,Independence,14,oblique,10,1.2983816521152114,0.7869141101837158
3396,Independence,14,oblique,10,1.2981443635764296,0.8478641510009766
3397,Independence,14,oblique,10,1.2843573873903376,1.0169060230255127
3398,Independence,14,oblique,10,1.2889507845915733,1.1556224822998047
3399,Independence,14,oblique,10,1.286145183689611,0.9437158107757568
3400,Independence,17,mae,10,1.3279599773657644,0.8842225074768066
3401,Independence,17,mae,10,1.3273538604726816,0.7678935527801514
3402,Independence,17,mae,10,1.3440524795802595,1.4162662029266357
3403,Independence,17,mae,10,1.3154166637288527,1.3855555057525635
3404,Independence,17,mae,10,1.3480078076181836,1.3512401580810547
3405,Independence,17,mae,10,1.3274858931086784,1.3654539585113525
3406,Independence,17,mae,10,1.3371771910512669,1.4129769802093506
3407,Independence,17,mae,10,1.3070119355625762,1.3826649188995361
3408,Independence,17,mae,10,1.3192246936496272,1.3443922996520996
3409,Independence,17,mae,10,1.3284970300143546,1.3642287254333496
3410,Independence,17,mse,10,1.2954828120607025,1.0869548320770264
3411,Independence,17,mse,10,1.3047523242668586,1.0701522827148438
3412,Independence,17,mse,10,1.3007581749126857,1.1024746894836426
3413,Independence,17,mse,10,1.31406993591244,1.1046621799468994
3414,Independence,17,mse,10,1.2899004524795878,1.101562738418579
3415,Independence,17,mse,10,1.3083472349789589,1.0697736740112305
3416,Independence,17,mse,10,1.3171851572911246,1.0446789264678955
3417,Independence,17,mse,10,1.2915303148255515,1.0544941425323486
3418,Independence,17,mse,10,1.284575746099416,1.1334805488586426
3419,Independence,17,mse,10,1.2914343078371981,1.0549378395080566
3420,Independence,17,friedman_mse,10,1.2914616278458761,1.0823051929473877
3421,Independence,17,friedman_mse,10,1.3148511563906897,1.0949926376342773
3422,Independence,17,friedman_mse,10,1.290940619542543,1.0884768962860107
3423,Independence,17,friedman_mse,10,1.2887653948152935,1.1835923194885254
3424,Independence,17,friedman_mse,10,1.2885542629642024,1.1572718620300293
3425,Independence,17,friedman_mse,10,1.3176131873484864,1.1100828647613525
3426,Independence,17,friedman_mse,10,1.3100043629182838,1.1376428604125977
3427,Independence,17,friedman_mse,10,1.303817232176532,1.1184442043304443
3428,Independence,17,friedman_mse,10,1.3033742266369894,1.2027952671051025
3429,Independence,17,friedman_mse,10,1.3120076942930807,1.1611456871032715
3430,Independence,17,axis,10,1.246448320332536,1.8355839252471924
3431,Independence,17,axis,10,1.2528190257062946,1.9430627822875977
3432,Independence,17,axis,10,1.232013408352414,1.9534242153167725
3433,Independence,17,axis,10,1.2357366559727165,1.9664549827575684
3434,Independence,17,axis,10,1.2533070087644549,2.0000486373901367
3435,Independence,17,axis,10,1.2404211229353268,2.0046138763427734
3436,Independence,17,axis,10,1.2457855836088574,1.7965400218963623
3437,Independence,17,axis,10,1.2398515515039639,1.9122323989868164
3438,Independence,17,axis,10,1.2438405226308178,1.8272013664245605
3439,Independence,17,axis,10,1.2483261739990115,1.8876113891601562
3440,Independence,17,oblique,10,1.1970727125623626,1.2971198558807373
3441,Independence,17,oblique,10,1.1913050199973831,0.6808435916900635
3442,Independence,17,oblique,10,1.1926760299333188,0.7124977111816406
3443,Independence,17,oblique,10,1.2013444001342384,0.6750795841217041
3444,Independence,17,oblique,10,1.195535737555352,1.264643907546997
3445,Independence,17,oblique,10,1.1953048513882112,1.3905811309814453
3446,Independence,17,oblique,10,1.1992688737323887,1.213043212890625
3447,Independence,17,oblique,10,1.1993575329403785,1.2537436485290527
3448,Independence,17,oblique,10,1.2082549084139627,1.3238706588745117
3449,Independence,17,oblique,10,1.1951429941268346,1.4596006870269775
3450,Independence,20,mae,10,1.2807345009044024,1.4768564701080322
3451,Independence,20,mae,10,1.2829704965185094,1.4669013023376465
3452,Independence,20,mae,10,1.2929523935872882,1.4865374565124512
3453,Independence,20,mae,10,1.284596195968513,1.470902442932129
3454,Independence,20,mae,10,1.2881623494830854,1.6314160823822021
3455,Independence,20,mae,10,1.282952938249568,1.4831833839416504
3456,Independence,20,mae,10,1.2828439040976036,1.4621357917785645
3457,Independence,20,mae,10,1.289365393239889,1.6716971397399902
3458,Independence,20,mae,10,1.2786051764164652,1.444732427597046
3459,Independence,20,mae,10,1.2853875619237844,1.336392879486084
3460,Independence,20,mse,10,1.2779668177443946,1.1214916706085205
3461,Independence,20,mse,10,1.2841315381746943,0.8987531661987305
3462,Independence,20,mse,10,1.2655373964402303,0.6472554206848145
3463,Independence,20,mse,10,1.2776461174176226,0.6199676990509033
3464,Independence,20,mse,10,1.2750603600578,0.5871849060058594
3465,Independence,20,mse,10,1.2790631697279544,1.0943844318389893
3466,Independence,20,mse,10,1.2758680251392482,1.0897281169891357
3467,Independence,20,mse,10,1.2741771892598766,1.0821354389190674
3468,Independence,20,mse,10,1.2847350642218025,1.1102445125579834
3469,Independence,20,mse,10,1.280946373333783,1.0979974269866943
3470,Independence,20,friedman_mse,10,1.3084604849553045,0.9346988201141357
3471,Independence,20,friedman_mse,10,1.2724247299929874,1.0596871376037598
3472,Independence,20,friedman_mse,10,1.2770069747524047,1.0427589416503906
3473,Independence,20,friedman_mse,10,1.2904868575785096,1.025986909866333
3474,Independence,20,friedman_mse,10,1.2751654111933228,1.1135947704315186
3475,Independence,20,friedman_mse,10,1.2737670301819384,1.1017789840698242
3476,Independence,20,friedman_mse,10,1.2774236455225068,1.0266096591949463
3477,Independence,20,friedman_mse,10,1.2798771020195698,0.798147439956665
3478,Independence,20,friedman_mse,10,1.2733878602184698,1.062295913696289
3479,Independence,20,friedman_mse,10,1.2759510332054362,1.1561026573181152
3480,Independence,20,axis,10,1.2146170376096141,2.0162127017974854
3481,Independence,20,axis,10,1.2359725651395468,2.039910078048706
3482,Independence,20,axis,10,1.2124087652578817,1.9151296615600586
3483,Independence,20,axis,10,1.2132829908833422,1.1271584033966064
3484,Independence,20,axis,10,1.2123200807279761,1.249072790145874
3485,Independence,20,axis,10,1.2268972502278765,1.7812116146087646
3486,Independence,20,axis,10,1.2213319249001067,2.1335723400115967
3487,Independence,20,axis,10,1.2161551175916916,2.063335657119751
3488,Independence,20,axis,10,1.2196855715564383,2.0739588737487793
3489,Independence,20,axis,10,1.2277643902295883,2.2006924152374268
3490,Independence,20,oblique,10,1.154178964990734,1.3369910717010498
3491,Independence,20,oblique,10,1.1558134531446462,1.3597383499145508
3492,Independence,20,oblique,10,1.148941244959676,1.2768709659576416
3493,Independence,20,oblique,10,1.1583697250604854,1.3063139915466309
3494,Independence,20,oblique,10,1.1539863500082954,1.3131060600280762
3495,Independence,20,oblique,10,1.1571319824741837,1.4358644485473633
3496,Independence,20,oblique,10,1.1598080532908583,1.315429449081421
3497,Independence,20,oblique,10,1.1544361535781307,1.3192601203918457
3498,Independence,20,oblique,10,1.1531895700765278,1.3327891826629639
3499,Independence,20,oblique,10,1.1543432495781283,1.4093711376190186
3500,Independence,23,mae,10,1.1581779329278858,1.478468656539917
3501,Independence,23,mae,10,1.156255244996284,1.6533405780792236
3502,Independence,23,mae,10,1.1607189627516763,1.5027456283569336
3503,Independence,23,mae,10,1.159196260570677,1.289214849472046
3504,Independence,23,mae,10,1.1421977098150111,0.8836336135864258
3505,Independence,23,mae,10,1.169192204186976,0.881134033203125
3506,Independence,23,mae,10,1.1472124583802334,0.9463551044464111
3507,Independence,23,mae,10,1.156241403791508,1.5042574405670166
3508,Independence,23,mae,10,1.1577572448226343,1.5071172714233398
3509,Independence,23,mae,10,1.158544348265778,1.510981559753418
3510,Independence,23,mse,10,1.1636256587463643,1.1145012378692627
3511,Independence,23,mse,10,1.1615278270475735,1.1617236137390137
3512,Independence,23,mse,10,1.1617693440204921,1.1287837028503418
3513,Independence,23,mse,10,1.1590240923573807,1.099308967590332
3514,Independence,23,mse,10,1.1617980608907377,1.0709185600280762
3515,Independence,23,mse,10,1.1606700691202811,1.1044573783874512
3516,Independence,23,mse,10,1.1540998730934109,1.125497817993164
3517,Independence,23,mse,10,1.1701065102128096,1.126157522201538
3518,Independence,23,mse,10,1.1695362069257713,1.0865612030029297
3519,Independence,23,mse,10,1.1653641869286777,1.0606880187988281
3520,Independence,23,friedman_mse,10,1.153330875876176,1.114434003829956
3521,Independence,23,friedman_mse,10,1.1643521304860978,0.9247875213623047
3522,Independence,23,friedman_mse,10,1.1634439977613569,1.106503963470459
3523,Independence,23,friedman_mse,10,1.1648725228988654,1.0713133811950684
3524,Independence,23,friedman_mse,10,1.1697533465185797,1.1088247299194336
3525,Independence,23,friedman_mse,10,1.1525408117273084,1.0902783870697021
3526,Independence,23,friedman_mse,10,1.1708085735193186,1.1488816738128662
3527,Independence,23,friedman_mse,10,1.1579087982702516,0.6431035995483398
3528,Independence,23,friedman_mse,10,1.1575302354464199,1.181621789932251
3529,Independence,23,friedman_mse,10,1.1593509083255014,1.1401801109313965
3530,Independence,23,axis,10,1.1387504671365785,2.3198037147521973
3531,Independence,23,axis,10,1.139912787204896,2.3931663036346436
3532,Independence,23,axis,10,1.134309454872697,2.2847378253936768
3533,Independence,23,axis,10,1.1363108070212964,2.317652463912964
3534,Independence,23,axis,10,1.1440443599975638,2.2134945392608643
3535,Independence,23,axis,10,1.1419029053558283,2.3858556747436523
3536,Independence,23,axis,10,1.1394549418985869,2.3939247131347656
3537,Independence,23,axis,10,1.1358280649765127,2.2510361671447754
3538,Independence,23,axis,10,1.142511851742864,1.9251201152801514
3539,Independence,23,axis,10,1.1478697682717276,1.693908929824829
3540,Independence,23,oblique,10,1.1236706461162462,1.3097453117370605
3541,Independence,23,oblique,10,1.1229102851850024,1.3849380016326904
3542,Independence,23,oblique,10,1.1231261975946434,1.3569626808166504
3543,Independence,23,oblique,10,1.1230189011789438,0.9065096378326416
3544,Independence,23,oblique,10,1.1220607651910384,0.7442944049835205
3545,Independence,23,oblique,10,1.1232256380905714,0.7274608612060547
3546,Independence,23,oblique,10,1.1239092210854154,0.6908299922943115
3547,Independence,23,oblique,10,1.128073095914105,0.6957399845123291
3548,Independence,23,oblique,10,1.123450674519855,0.717599630355835
3549,Independence,23,oblique,10,1.1236101852920939,1.234710693359375
3550,Independence,26,mae,10,1.227069248605104,1.614603042602539
3551,Independence,26,mae,10,1.2243768444355754,1.5813651084899902
3552,Independence,26,mae,10,1.24111431166171,1.5375964641571045
3553,Independence,26,mae,10,1.2297797388503071,1.5649733543395996
3554,Independence,26,mae,10,1.2321614974924056,1.5534937381744385
3555,Independence,26,mae,10,1.225481934508518,1.569120168685913
3556,Independence,26,mae,10,1.2296539398271076,1.5701251029968262
3557,Independence,26,mae,10,1.2449627158044387,1.6247429847717285
3558,Independence,26,mae,10,1.229296645025705,1.5463337898254395
3559,Independence,26,mae,10,1.2287928650332753,1.5702989101409912
3560,Independence,26,mse,10,1.2505628523173749,1.1356480121612549
3561,Independence,26,mse,10,1.2437684170839225,1.164048433303833
3562,Independence,26,mse,10,1.242693459298732,1.0412766933441162
3563,Independence,26,mse,10,1.2257921864096837,1.0777909755706787
3564,Independence,26,mse,10,1.2539264029160457,0.6148388385772705
3565,Independence,26,mse,10,1.2630426625021367,0.614572286605835
3566,Independence,26,mse,10,1.2496901286552498,0.8339340686798096
3567,Independence,26,mse,10,1.2484166447878453,0.9790844917297363
3568,Independence,26,mse,10,1.2492172283090546,0.6173927783966064
3569,Independence,26,mse,10,1.242916559875984,0.605053186416626
3570,Independence,26,friedman_mse,10,1.2309998963971762,1.0952849388122559
3571,Independence,26,friedman_mse,10,1.2410334140877126,1.2070343494415283
3572,Independence,26,friedman_mse,10,1.2388675685046298,1.120978832244873
3573,Independence,26,friedman_mse,10,1.2495602083095099,1.0966970920562744
3574,Independence,26,friedman_mse,10,1.2572428477702062,1.083038568496704
3575,Independence,26,friedman_mse,10,1.2532153938301105,1.0835447311401367
3576,Independence,26,friedman_mse,10,1.244644752580012,1.1116137504577637
3577,Independence,26,friedman_mse,10,1.246453872877718,1.0863714218139648
3578,Independence,26,friedman_mse,10,1.2571344202335069,1.0930383205413818
3579,Independence,26,friedman_mse,10,1.241760598148814,1.0601036548614502
3580,Independence,26,axis,10,1.180322362232047,2.3444788455963135
3581,Independence,26,axis,10,1.1902073876098218,2.5124752521514893
3582,Independence,26,axis,10,1.1859802224689362,2.355945587158203
3583,Independence,26,axis,10,1.1848182593692143,2.2802796363830566
3584,Independence,26,axis,10,1.1713557521163005,2.3119678497314453
3585,Independence,26,axis,10,1.1772865265804142,1.2620644569396973
3586,Independence,26,axis,10,1.1977081350042473,1.3858044147491455
3587,Independence,26,axis,10,1.170322251687071,1.7319259643554688
3588,Independence,26,axis,10,1.1902544552178234,1.482497215270996
3589,Independence,26,axis,10,1.1731819934327914,1.3815388679504395
3590,Independence,26,oblique,10,1.1185518533385177,0.717057466506958
3591,Independence,26,oblique,10,1.1176029433107795,1.3873679637908936
3592,Independence,26,oblique,10,1.1197958559445493,1.3490667343139648
3593,Independence,26,oblique,10,1.12053685246372,1.4086081981658936
3594,Independence,26,oblique,10,1.1209902893772548,1.4273467063903809
3595,Independence,26,oblique,10,1.1184551713142974,1.53281569480896
3596,Independence,26,oblique,10,1.1185605152876181,1.3633556365966797
3597,Independence,26,oblique,10,1.1178738916154995,1.3804702758789062
3598,Independence,26,oblique,10,1.1216163358263584,1.402970314025879
3599,Independence,26,oblique,10,1.119345706371448,1.4339697360992432
3600,Independence,29,mae,10,1.3249840866415532,1.6764378547668457
3601,Independence,29,mae,10,1.326545617704252,1.7480363845825195
3602,Independence,29,mae,10,1.3151366973660068,1.7054684162139893
3603,Independence,29,mae,10,1.3290331675803735,1.6033825874328613
3604,Independence,29,mae,10,1.3213669276058524,1.6293182373046875
3605,Independence,29,mae,10,1.3230288990100785,1.6578216552734375
3606,Independence,29,mae,10,1.3258575050095334,1.6941242218017578
3607,Independence,29,mae,10,1.338058572599838,1.3455746173858643
3608,Independence,29,mae,10,1.3142911053733228,0.9537594318389893
3609,Independence,29,mae,10,1.3343770634495191,0.9542782306671143
3610,Independence,29,mse,10,1.3168541195827594,0.601703405380249
3611,Independence,29,mse,10,1.3243300272892011,0.5986180305480957
3612,Independence,29,mse,10,1.3118563695675665,1.1537449359893799
3613,Independence,29,mse,10,1.3136433075970562,1.1558551788330078
3614,Independence,29,mse,10,1.3259128486203535,1.1765837669372559
3615,Independence,29,mse,10,1.3213843513641546,1.122870922088623
3616,Independence,29,mse,10,1.3144860196520316,1.1560029983520508
3617,Independence,29,mse,10,1.3240498746764966,1.1844232082366943
3618,Independence,29,mse,10,1.3293405041379374,1.0942113399505615
3619,Independence,29,mse,10,1.3334212249947472,1.0931406021118164
3620,Independence,29,friedman_mse,10,1.3186455210266177,1.1086301803588867
3621,Independence,29,friedman_mse,10,1.3164842965796528,1.2401816844940186
3622,Independence,29,friedman_mse,10,1.3102898635024125,1.104964256286621
3623,Independence,29,friedman_mse,10,1.3138309679957656,1.1170768737792969
3624,Independence,29,friedman_mse,10,1.3258095802158176,1.1436192989349365
3625,Independence,29,friedman_mse,10,1.3163298317511656,1.1017708778381348
3626,Independence,29,friedman_mse,10,1.321899019843353,1.1167709827423096
3627,Independence,29,friedman_mse,10,1.317282165449447,1.1050541400909424
3628,Independence,29,friedman_mse,10,1.3276597895684739,1.2224924564361572
3629,Independence,29,friedman_mse,10,1.2995725653553118,1.2079579830169678
3630,Independence,29,axis,10,1.2334520988730742,2.442595958709717
3631,Independence,29,axis,10,1.221059633639847,2.1576552391052246
3632,Independence,29,axis,10,1.2301960510409806,1.3047654628753662
3633,Independence,29,axis,10,1.2260665729095135,2.5120348930358887
3634,Independence,29,axis,10,1.2291333524836063,2.5928866863250732
3635,Independence,29,axis,10,1.237712852035322,2.637354850769043
3636,Independence,29,axis,10,1.2334611239691637,2.56461763381958
3637,Independence,29,axis,10,1.2391712783409412,2.6212644577026367
3638,Independence,29,axis,10,1.2375980082558733,2.528637409210205
3639,Independence,29,axis,10,1.2423281441436074,2.421175003051758
3640,Independence,29,oblique,10,1.1709998962369954,1.3513076305389404
3641,Independence,29,oblique,10,1.1716093798304548,1.378610372543335
3642,Independence,29,oblique,10,1.1711150735572136,1.442314863204956
3643,Independence,29,oblique,10,1.1651122258759405,1.02325439453125
3644,Independence,29,oblique,10,1.1640287610779882,0.7868719100952148
3645,Independence,29,oblique,10,1.1737434350660876,0.7526261806488037
3646,Independence,29,oblique,10,1.1714031568334302,0.7613317966461182
3647,Independence,29,oblique,10,1.1713575364731696,0.7421875
3648,Independence,29,oblique,10,1.1659149601550494,0.7408232688903809
3649,Independence,29,oblique,10,1.174253674063673,0.7466936111450195
3650,Independence,32,mae,10,1.2178952860245218,0.9930877685546875
3651,Independence,32,mae,10,1.2092412335520095,0.993546724319458
3652,Independence,32,mae,10,1.2104202995646431,0.9964721202850342
3653,Independence,32,mae,10,1.2040756526090999,0.9996507167816162
3654,Independence,32,mae,10,1.2110289082102987,1.4392294883728027
3655,Independence,32,mae,10,1.2063915009232722,1.729090690612793
3656,Independence,32,mae,10,1.204970653890968,1.8409833908081055
3657,Independence,32,mae,10,1.2149727381795141,1.7429025173187256
3658,Independence,32,mae,10,1.2099620965959073,1.7017788887023926
3659,Independence,32,mae,10,1.2004852310491678,1.7171955108642578
3660,Independence,32,mse,10,1.2233245012588558,1.1214792728424072
3661,Independence,32,mse,10,1.2263530328051975,1.0879418849945068
3662,Independence,32,mse,10,1.216190272740587,1.08176851272583
3663,Independence,32,mse,10,1.2181082756501345,1.0822956562042236
3664,Independence,32,mse,10,1.220293099927229,1.0764386653900146
3665,Independence,32,mse,10,1.2181840991010813,1.1120824813842773
3666,Independence,32,mse,10,1.2133474964191115,1.0998408794403076
3667,Independence,32,mse,10,1.2102241687613098,0.9451227188110352
3668,Independence,32,mse,10,1.2215814515585017,0.6168537139892578
3669,Independence,32,mse,10,1.2214152709403172,0.9141876697540283
3670,Independence,32,friedman_mse,10,1.2132886525394846,1.0512948036193848
3671,Independence,32,friedman_mse,10,1.2248397095728076,1.1111316680908203
3672,Independence,32,friedman_mse,10,1.2197672365459042,0.7174689769744873
3673,Independence,32,friedman_mse,10,1.22344754767911,0.6204357147216797
3674,Independence,32,friedman_mse,10,1.2095163746811812,0.6049799919128418
3675,Independence,32,friedman_mse,10,1.2274081163305024,1.0474519729614258
3676,Independence,32,friedman_mse,10,1.2122470328865678,1.1328721046447754
3677,Independence,32,friedman_mse,10,1.219180807133885,1.073577642440796
3678,Independence,32,friedman_mse,10,1.223855367556192,1.1087257862091064
3679,Independence,32,friedman_mse,10,1.2182626304903803,1.1120030879974365
3680,Independence,32,axis,10,1.1637851166773896,2.8796544075012207
3681,Independence,32,axis,10,1.162358101940418,2.897003650665283
3682,Independence,32,axis,10,1.1703395393127711,2.773750066757202
3683,Independence,32,axis,10,1.1629576017704193,2.1690568923950195
3684,Independence,32,axis,10,1.1625756609666849,2.677720785140991
3685,Independence,32,axis,10,1.167716059065467,2.7286572456359863
3686,Independence,32,axis,10,1.1669220616615734,2.8160648345947266
3687,Independence,32,axis,10,1.1697885334933016,1.4308929443359375
3688,Independence,32,axis,10,1.1629045937743936,1.4250190258026123
3689,Independence,32,axis,10,1.1672318428595623,1.4166779518127441
3690,Independence,32,oblique,10,1.1214217556334662,0.748805046081543
3691,Independence,32,oblique,10,1.1190158665446206,0.7692255973815918
3692,Independence,32,oblique,10,1.122040260969192,0.7347574234008789
3693,Independence,32,oblique,10,1.1194223506620191,0.7493877410888672
3694,Independence,32,oblique,10,1.119360909714618,0.7417886257171631
3695,Independence,32,oblique,10,1.118745638304194,0.7608096599578857
3696,Independence,32,oblique,10,1.1216575483636948,1.4200587272644043
3697,Independence,32,oblique,10,1.1210413100869903,1.4197413921356201
3698,Independence,32,oblique,10,1.1197939307973217,1.4316473007202148
3699,Independence,32,oblique,10,1.1199349044352114,1.4287559986114502
3700,Independence,35,mae,10,1.4075845671364577,1.8228259086608887
3701,Independence,35,mae,10,1.3874217696944013,1.8136565685272217
3702,Independence,35,mae,10,1.4127892598881668,1.800337791442871
3703,Independence,35,mae,10,1.4127049294014762,1.775181531906128
3704,Independence,35,mae,10,1.402382971367322,1.8183236122131348
3705,Independence,35,mae,10,1.4120676916270614,1.829505443572998
3706,Independence,35,mae,10,1.4001779997023727,1.8750219345092773
3707,Independence,35,mae,10,1.3821418162216914,1.8734374046325684
3708,Independence,35,mae,10,1.392187706111447,1.060657024383545
3709,Independence,35,mae,10,1.4106740948747372,1.0854456424713135
3710,Independence,35,mse,10,1.4233829893180725,0.6561083793640137
3711,Independence,35,mse,10,1.3915851608793177,0.6238260269165039
3712,Independence,35,mse,10,1.409131277122564,0.6104946136474609
3713,Independence,35,mse,10,1.4175102607459495,0.6132214069366455
3714,Independence,35,mse,10,1.4098631564212076,0.604456901550293
3715,Independence,35,mse,10,1.4113946589093742,0.6071791648864746
3716,Independence,35,mse,10,1.3928096337213667,0.6495401859283447
