,n_samples,simulation,criterion,average,error
890,75,square,friedman_mse,0.08290954014672083,9.167335586784297e-05
891,75,linear,mae,0.7992942035381401,0.0036843829254113204
892,75,linear,mse,0.8059589952739696,0.002596464038110736
893,75,linear,friedman_mse,0.7970334079866614,0.0021470824153490293
894,75,exponential,mae,500.15949224954704,6.348274025758986
895,75,exponential,mse,487.32515536646605,2.30296198041519
896,75,exponential,friedman_mse,538.8250242984922,7.850876748103577
897,75,cubic,mae,167.41916757598102,1.5117037373610844
898,75,cubic,mse,150.23351173304883,1.3409205698602322
899,75,cubic,friedman_mse,160.50711471173446,0.8345082265585437
900,80,joint_normal,mae,1.395126868376546,0.006987595020762369
901,80,joint_normal,mse,1.3954386728079868,0.0036619001857856152
902,80,joint_normal,friedman_mse,1.4420847795618064,0.004863534862226555
903,80,sine_4pi,mae,0.10099847200850717,8.312914765200427e-05
904,80,sine_4pi,mse,0.10117494370869648,4.281231934599611e-05
905,80,sine_4pi,friedman_mse,0.10109985511730472,8.989139198622958e-05
906,80,sine_16pi,mae,0.10100724424295135,4.197434132036001e-05
907,80,sine_16pi,mse,0.10135314042116031,7.306771041537529e-05
908,80,sine_16pi,friedman_mse,0.1012063401896481,6.664089591474511e-05
909,80,multi_noise,mae,0.14572929968701226,0.00014846913596106915
910,80,multi_noise,mse,0.14543222743105688,0.00013149891945113954
911,80,multi_noise,friedman_mse,0.14226011247916276,0.00014290097867624516
912,80,step,mae,0.5453882636659161,0.0015176249693921097
913,80,step,mse,0.5392570593016424,0.0019403503123129012
914,80,step,friedman_mse,0.5410953147248845,0.003118262060481335
915,80,spiral,mae,224.98911768310154,1.7727688904391197
916,80,spiral,mse,222.01599721830993,1.3070584715539826
917,80,spiral,friedman_mse,212.75515266692636,1.2906249657428346
918,80,circle,mae,0.10196294097417605,0.0005700252028880049
919,80,circle,mse,0.10404946509542183,0.0003893822165516956
920,80,circle,friedman_mse,0.10522144445713622,0.0006348797141922136
921,80,ellipse,mae,0.10326028240034454,0.00028398282748599
922,80,ellipse,mse,0.10015090666479187,0.00047615667169237624
923,80,ellipse,friedman_mse,0.10390354582865605,0.00018185038931160945
924,80,diamond,mae,0.08335936374260754,4.179546434763392e-05
925,80,diamond,mse,0.0829350198470001,5.8666355673957074e-05
926,80,diamond,friedman_mse,0.08290815525612423,5.346080553975025e-05
927,80,log,mae,0.4323033913269718,0.00033040883700865604
928,80,log,mse,0.4321469684941154,0.0006540390350766018
929,80,log,friedman_mse,0.4358907943721092,0.00022460640257631847
930,80,quadratic,mae,3.310264130575299,0.0259017391358499
931,80,quadratic,mse,3.446287725510733,0.02966226194920729
932,80,quadratic,friedman_mse,3.482920143655094,0.02752664222592742
933,80,w_shape,mae,4.500379114102551,0.06261424512707119
934,80,w_shape,mse,5.380332262995537,0.03715493712734219
935,80,w_shape,friedman_mse,5.284671531207011,0.015779772912972757
936,80,two_parabolas,mae,0.06115116305849848,0.0008083943197052833
937,80,two_parabolas,mse,0.06039288168213923,0.00025490110740852335
938,80,two_parabolas,friedman_mse,0.06183605823190691,0.00042467217497655355
939,80,fourth_root,mae,0.18941901876308387,0.0008877180739563198
940,80,fourth_root,mse,0.19762449762321488,0.00044217634789031195
941,80,fourth_root,friedman_mse,0.1899150946587192,0.0006433609373648632
942,80,multi_indept,mae,0.15378478845160648,0.0005010336838110842
943,80,multi_indept,mse,0.1539578236014901,0.0004176141521829635
944,80,multi_indept,friedman_mse,0.15515902785201616,0.0005719529839990367
945,80,bernoulli,mae,58.66359798641396,0.15781281151612597
946,80,bernoulli,mse,58.6004790690507,0.1322911466256312
947,80,bernoulli,friedman_mse,58.89085357419805,0.10775347698126768
948,80,square,mae,0.08273476005927123,6.021652059467058e-05
949,80,square,mse,0.08308209032681735,5.7290001993984895e-05
950,80,square,friedman_mse,0.08307890199819627,6.300882865110335e-05
951,80,linear,mae,0.7986532251136056,0.0031178303587537683
952,80,linear,mse,0.8096760735225004,0.0027007019192863417
953,80,linear,friedman_mse,0.770432968970687,0.0027516061579029314
954,80,exponential,mae,545.4794074496829,4.026937310300127
955,80,exponential,mse,449.37550100883027,2.2089680664012086
956,80,exponential,friedman_mse,525.0311357508178,5.5330789347517975
957,80,cubic,mae,169.558364156961,0.9312257711641897
958,80,cubic,mse,154.24975819142688,1.5753133358528806
959,80,cubic,friedman_mse,165.9508447277704,0.6437239936452853
960,85,joint_normal,mae,1.4405638495702153,0.009020944076155378
961,85,joint_normal,mse,1.4303909453007206,0.004328071472156573
962,85,joint_normal,friedman_mse,1.4366803069778178,0.004751075985555865
963,85,sine_4pi,mae,0.10136123417949423,7.439408630393819e-05
964,85,sine_4pi,mse,0.10110883857865491,8.384825446797424e-05
965,85,sine_4pi,friedman_mse,0.10137833928070858,3.237865556571719e-05
966,85,sine_16pi,mae,0.10096892927781878,5.817489063672095e-05
967,85,sine_16pi,mse,0.10111718219730155,8.34559174300875e-05
968,85,sine_16pi,friedman_mse,0.10050168337498296,6.69627997098213e-05
969,85,multi_noise,mae,0.144920985867711,0.00016301319859767115
970,85,multi_noise,mse,0.14447376743677307,0.00012207002173847319
971,85,multi_noise,friedman_mse,0.1444664476890875,0.00012308419261717482
972,85,step,mae,0.551344406075002,0.0051537509621965025
973,85,step,mse,0.5405165534225886,0.001902826218180757
974,85,step,friedman_mse,0.5400479319797238,0.0016223675423173562
975,85,spiral,mae,220.1274023844806,1.3169363985753908
976,85,spiral,mse,222.49684493229816,1.9932385394443937
977,85,spiral,friedman_mse,221.6684268540148,1.7148817509360397
978,85,circle,mae,0.10379333340893233,0.0003026261708058356
979,85,circle,mse,0.10485208838918572,0.00035811157610253177
980,85,circle,friedman_mse,0.10497375815536114,0.0007903094291570483
981,85,ellipse,mae,0.10136755672264963,0.0005659278701811822
982,85,ellipse,mse,0.10530891853669293,0.0005789251617921114
983,85,ellipse,friedman_mse,0.10302177612053791,0.0005074067611817386
984,85,diamond,mae,0.08312490223745042,7.202096698342429e-05
985,85,diamond,mse,0.08279030837507959,6.347371743656702e-05
986,85,diamond,friedman_mse,0.08283417838337899,6.817742758369067e-05
987,85,log,mae,0.4365111217359205,0.0003172146952439298
988,85,log,mse,0.4312154701500114,0.00042793158467656
989,85,log,friedman_mse,0.4424137344679794,0.00035351779096703885
990,85,quadratic,mae,3.5216121121164767,0.01832934008382052
991,85,quadratic,mse,3.516460508653163,0.020590550874774006
992,85,quadratic,friedman_mse,3.576758663719866,0.023150600671915003
993,85,w_shape,mae,4.768238686631521,0.04681715489978468
994,85,w_shape,mse,4.687656407217285,0.03139224380210162
995,85,w_shape,friedman_mse,4.560200374080603,0.06776094444430271
996,85,two_parabolas,mae,0.058730618820026434,0.0002449568705162329
997,85,two_parabolas,mse,0.061620961281465395,0.00029003644061749017
998,85,two_parabolas,friedman_mse,0.060026617473972685,0.00028136954840863844
999,85,fourth_root,mae,0.1862651453207757,0.0006606213051524757
1000,85,fourth_root,mse,0.19236112291211818,0.00028443508264178614
1001,85,fourth_root,friedman_mse,0.19495810947175882,0.00040687102889185647
1002,85,multi_indept,mae,0.15511862718394426,0.0008613299459071585
1003,85,multi_indept,mse,0.15384102872143474,0.0004118430438446307
1004,85,multi_indept,friedman_mse,0.15365553816704478,0.0003350150604267786
1005,85,bernoulli,mae,60.264556965713005,0.1498862637705529
1006,85,bernoulli,mse,57.611952677304245,0.27414722058141455
1007,85,bernoulli,friedman_mse,58.957006817616445,0.07874062638105328
1008,85,square,mae,0.08301980672668871,4.539594072724924e-05
1009,85,square,mse,0.08267715773279226,5.6534867357537245e-05
1010,85,square,friedman_mse,0.08298683171674777,6.222963655245284e-05
1011,85,linear,mae,0.7712233939490418,0.0023119649585305515
1012,85,linear,mse,0.8071785443718852,0.0019307793201891101
1013,85,linear,friedman_mse,0.8031891243427024,0.003924878853151491
1014,85,exponential,mae,515.034537322711,5.6594907995244075
1015,85,exponential,mse,520.2826055870657,2.1964413312043436
1016,85,exponential,friedman_mse,560.7825578868642,3.794727171670312
1017,85,cubic,mae,148.72685494669176,1.6695488219914394
1018,85,cubic,mse,145.6829603965037,0.9519176641547067
1019,85,cubic,friedman_mse,165.25343741915643,1.1220699491179709
1020,90,joint_normal,mae,1.3887978119967832,0.00337016823544183
1021,90,joint_normal,mse,1.4101672708537267,0.005145423016983748
1022,90,joint_normal,friedman_mse,1.3914989589891567,0.005079824051122166
1023,90,sine_4pi,mae,0.10091767376193121,6.728573802527653e-05
1024,90,sine_4pi,mse,0.10084805359063834,4.0699445891698806e-05
1025,90,sine_4pi,friedman_mse,0.10077381510563517,7.241991340930143e-05
1026,90,sine_16pi,mae,0.10066514980363059,4.5717845680256444e-05
1027,90,sine_16pi,mse,0.10116969034774885,8.264335460361068e-05
1028,90,sine_16pi,friedman_mse,0.10097962393527724,4.9771656796844066e-05
1029,90,multi_noise,mae,0.14746564491109632,0.00014648370681963948
1030,90,multi_noise,mse,0.14307273525272585,0.000131261092491872
1031,90,multi_noise,friedman_mse,0.14428896527265603,9.040403522797003e-05
1032,90,step,mae,0.548598695022508,0.0037765357088364623
1033,90,step,mse,0.5399084797457737,0.0008563584884523152
1034,90,step,friedman_mse,0.53872185730013,0.001651268212570513
1035,90,spiral,mae,223.53980895086653,0.9196199739942404
1036,90,spiral,mse,230.17810397239765,1.4975550711158045
1037,90,spiral,friedman_mse,221.90852262836478,1.682603205531114
1038,90,circle,mae,0.10196312433123352,0.00019545676470404823
1039,90,circle,mse,0.10338115538965578,0.00041297701448632466
1040,90,circle,friedman_mse,0.10506947997762255,0.00041770647953128046
1041,90,ellipse,mae,0.10355943687126637,0.00010291399506078954
1042,90,ellipse,mse,0.10314921170760302,0.00027447455945252996
1043,90,ellipse,friedman_mse,0.10488912367803269,0.00042040661048860104
1044,90,diamond,mae,0.08293090351273433,3.230539362352135e-05
1045,90,diamond,mse,0.08264443851711227,2.5914361039069497e-05
1046,90,diamond,friedman_mse,0.08228703670751773,3.1905077092850936e-05
1047,90,log,mae,0.4285083601750753,0.00021006833937106954
1048,90,log,mse,0.4395560735697763,0.0003776880057440204
1049,90,log,friedman_mse,0.43320459484191354,0.00035255888019692543
1050,90,quadratic,mae,3.577385005471599,0.026526650536488384
1051,90,quadratic,mse,3.5294671243058247,0.022188022824125235
1052,90,quadratic,friedman_mse,3.5282381436624144,0.02128305893391029
1053,90,w_shape,mae,5.904039543573509,0.04837090737326249
1054,90,w_shape,mse,5.638324596960805,0.012126181945299925
1055,90,w_shape,friedman_mse,4.971830603680657,0.04398924965755159
1056,90,two_parabolas,mae,0.061760933357243517,0.0002841927153236914
1057,90,two_parabolas,mse,0.0651136767068629,0.000373007042658162
1058,90,two_parabolas,friedman_mse,0.06102799395674433,0.00031099627498629807
1059,90,fourth_root,mae,0.19561191517460297,0.0004245533938458103
1060,90,fourth_root,mse,0.18439207291879922,0.0009393957861683254
1061,90,fourth_root,friedman_mse,0.1906160575661507,0.0009088136150423535
1062,90,multi_indept,mae,0.15457051974148142,0.0007212589612267331
1063,90,multi_indept,mse,0.15415734399729267,0.00055983309327833
1064,90,multi_indept,friedman_mse,0.15488702905072374,0.0004173662504878933
1065,90,bernoulli,mae,59.271345479952814,0.07235673380904951
1066,90,bernoulli,mse,57.97459121205618,0.11292832565624802
1067,90,bernoulli,friedman_mse,57.19191609666429,0.15766096235629992
1068,90,square,mae,0.08258946754437606,3.267934613238919e-05
1069,90,square,mse,0.0827166387788482,4.50088070371183e-05
1070,90,square,friedman_mse,0.08299540245599679,4.809040809620806e-05
1071,90,linear,mae,0.7792602747955741,0.0025056632849916466
1072,90,linear,mse,0.806338391532407,0.0037922369930911753
1073,90,linear,friedman_mse,0.8147830443025148,0.0025127552145276727
1074,90,exponential,mae,569.3536998067067,3.775345354045266
1075,90,exponential,mse,520.0606179587601,6.150716322104053
1076,90,exponential,friedman_mse,489.3698163341501,6.1767819017758585
1077,90,cubic,mae,147.99678230416254,1.4820569897594316
1078,90,cubic,mse,142.94203741732989,0.9788617622324893
1079,90,cubic,friedman_mse,160.97330754336056,0.8568698989680021
1080,95,joint_normal,mae,1.3992713871120575,0.004726918453990887
1081,95,joint_normal,mse,1.4588434106793522,0.003513327529573464
1082,95,joint_normal,friedman_mse,1.4333416483642034,0.003807191307101509
1083,95,sine_4pi,mae,0.10051801078060425,5.4899541515652974e-05
1084,95,sine_4pi,mse,0.10052421377388647,5.833876101679323e-05
1085,95,sine_4pi,friedman_mse,0.10105774293480516,5.790340064819745e-05
1086,95,sine_16pi,mae,0.1010337023053147,5.663547413795235e-05
1087,95,sine_16pi,mse,0.10097404416860563,5.104672983401241e-05
1088,95,sine_16pi,friedman_mse,0.10095888359517709,8.378495958128244e-05
1089,95,multi_noise,mae,0.1472666712595401,0.0003066448659439565
1090,95,multi_noise,mse,0.14354394170007298,0.00015735498704874838
1091,95,multi_noise,friedman_mse,0.145383098670758,6.8664147576356e-05
1092,95,step,mae,0.5478996675968701,0.002814943112022756
1093,95,step,mse,0.5424635519396513,0.0013848038495504393
1094,95,step,friedman_mse,0.5415418354161998,0.0009642662523164712
1095,95,spiral,mae,227.5925215486086,1.3495732225285089
1096,95,spiral,mse,221.4434730375363,1.9426086645770895
1097,95,spiral,friedman_mse,226.54567740063436,1.5338439339915342
1098,95,circle,mae,0.09982593583590729,0.0003132030882432028
1099,95,circle,mse,0.10591204421955294,0.00023443507796240694
1100,95,circle,friedman_mse,0.10348097768838646,0.0002579518116447383
1101,95,ellipse,mae,0.10169468526081844,0.0003323268822882609
1102,95,ellipse,mse,0.10356572906147417,0.0005605411505659786
1103,95,ellipse,friedman_mse,0.10159099724180047,0.0003916636677531911
1104,95,diamond,mae,0.08266963528232209,5.3058773204654355e-05
1105,95,diamond,mse,0.08293397615154935,3.267700582633478e-05
1106,95,diamond,friedman_mse,0.08258684581887966,7.019085226883705e-05
1107,95,log,mae,0.4318317987104498,0.0003289161494972553
1108,95,log,mse,0.431260917376289,0.0002243179998902434
1109,95,log,friedman_mse,0.4395636590305836,0.00033177040228402825
1110,95,quadratic,mae,3.374810450910167,0.014877214658107417
1111,95,quadratic,mse,3.3793651508516205,0.013393685321939797
1112,95,quadratic,friedman_mse,3.4648881861760215,0.010844402297013389
1113,95,w_shape,mae,4.1072473713716615,0.14585545456618795
1114,95,w_shape,mse,5.257881008746736,0.012801755165225057
1115,95,w_shape,friedman_mse,6.226697092317546,0.05810546553381903
1116,95,two_parabolas,mae,0.059835637217117196,0.0005291869204240478
1117,95,two_parabolas,mse,0.05952498640298119,0.00023585288685756082
1118,95,two_parabolas,friedman_mse,0.06271848626768263,0.000272813878125138
1119,95,fourth_root,mae,0.19633679131723478,0.0006134489413176221
1120,95,fourth_root,mse,0.19822556595330318,0.00016974202994847118
1121,95,fourth_root,friedman_mse,0.20043895746179427,0.00035268360188110915
1122,95,multi_indept,mae,0.1549155467051239,0.0005401719181205983
1123,95,multi_indept,mse,0.15370942944923105,0.0006242599020113638
1124,95,multi_indept,friedman_mse,0.15248127969736855,0.0004443055168794411
1125,95,bernoulli,mae,58.46408996598058,0.1387538471534508
1126,95,bernoulli,mse,59.07500315755716,0.07759623935848747
1127,95,bernoulli,friedman_mse,59.149479316965085,0.1836897451606324
1128,95,square,mae,0.08282187653693096,3.9297252169810485e-05
1129,95,square,mse,0.08301555861778298,4.661499007128287e-05
1130,95,square,friedman_mse,0.08310862837009231,7.117813177593378e-05
1131,95,linear,mae,0.8126340961373624,0.0025593981240780183
1132,95,linear,mse,0.8090378560034595,0.0029594809267341005
1133,95,linear,friedman_mse,0.8222690429803702,0.0032975699122469696
1134,95,exponential,mae,543.7794681177734,5.540071363396389
1135,95,exponential,mse,495.1527401154538,5.0125406302601965
1136,95,exponential,friedman_mse,503.82041866352694,3.058243611044711
1137,95,cubic,mae,169.14168808117836,2.1071925178521003
1138,95,cubic,mse,156.0130976130756,1.5485129755781266
1139,95,cubic,friedman_mse,157.64601172726287,1.3076493997678686
1140,100,joint_normal,mae,1.4251737844359518,0.005049736133666018
1141,100,joint_normal,mse,1.4206544589396983,0.003464686582188605
1142,100,joint_normal,friedman_mse,1.4712440089141658,0.003933888690408836
1143,100,sine_4pi,mae,0.1006133583980559,6.444434571967204e-05
1144,100,sine_4pi,mse,0.10074272129717377,7.464777257514277e-05
1145,100,sine_4pi,friedman_mse,0.10037984999186837,5.443429310514101e-05
1146,100,sine_16pi,mae,0.1008412373514717,5.129325524114564e-05
1147,100,sine_16pi,mse,0.10066833230102194,2.451988261934506e-05
1148,100,sine_16pi,friedman_mse,0.10020625315132996,2.1612121319322626e-05
1149,100,multi_noise,mae,0.14686874986547319,0.0002619300444795485
1150,100,multi_noise,mse,0.1437211606760494,0.00013806481751071
1151,100,multi_noise,friedman_mse,0.1422093560351379,9.700981405483978e-05
1152,100,step,mae,0.5499595761502692,0.0028046069353159938
1153,100,step,mse,0.5419408210654747,0.0019105303682269111
1154,100,step,friedman_mse,0.5449625398262509,0.0021956362659133802
1155,100,spiral,mae,222.7280379782409,1.4459737751612014
1156,100,spiral,mse,226.73713699515287,1.3667824187274882
1157,100,spiral,friedman_mse,225.8832679641909,1.572928304009955
1158,100,circle,mae,0.10354498695976708,0.0005259005026692238
1159,100,circle,mse,0.10239490786824024,0.0002986838441941055
1160,100,circle,friedman_mse,0.10418903978964786,0.0005795815170524576
1161,100,ellipse,mae,0.10123283844114586,0.00035560214779515594
1162,100,ellipse,mse,0.10304253110875597,0.00029708838898500045
1163,100,ellipse,friedman_mse,0.1025205529463584,0.00034207946225259223
1164,100,diamond,mae,0.08332596703225092,5.011897610007294e-05
1165,100,diamond,mse,0.08308679861125498,3.3718380249856245e-05
1166,100,diamond,friedman_mse,0.08262190365175659,4.6512682856941935e-05
1167,100,log,mae,0.4327159617955898,0.00036818964090607
1168,100,log,mse,0.4358904555707441,0.00021424140319260894
1169,100,log,friedman_mse,0.42998807976889425,0.0003892635698103028
1170,100,quadratic,mae,3.2752612209425855,0.021069969940464763
1171,100,quadratic,mse,3.6083672802276587,0.011829447717689786
1172,100,quadratic,friedman_mse,3.390253224859509,0.007950108312881453
1173,100,w_shape,mae,4.517953298753081,0.1109629862744125
1174,100,w_shape,mse,3.9855063215781428,0.07584455706583919
1175,100,w_shape,friedman_mse,5.069413057934556,0.16769667502727142
1176,100,two_parabolas,mae,0.06214013796833641,0.00043155629923361606
1177,100,two_parabolas,mse,0.06004892918994058,0.00027046152658282064
1178,100,two_parabolas,friedman_mse,0.05959617499231209,0.00023033123242702924
1179,100,fourth_root,mae,0.18682962446812262,0.0003063124366327381
1180,100,fourth_root,mse,0.19179006498624968,0.0010686810280777503
1181,100,fourth_root,friedman_mse,0.19448170929467073,0.0006372534203236949
1182,100,multi_indept,mae,0.1550171030089098,0.0008476628985820271
1183,100,multi_indept,mse,0.15299320699234686,0.00038586897515488933
1184,100,multi_indept,friedman_mse,0.1526839548420093,0.00038765251304038166
1185,100,bernoulli,mae,57.84685672052378,0.10083898325720932
1186,100,bernoulli,mse,58.03366203146862,0.1463314176364362
1187,100,bernoulli,friedman_mse,58.77276177657534,0.18233545483979266
1188,100,square,mae,0.08301662508086377,3.572503001308886e-05
1189,100,square,mse,0.08299586084686549,5.5067054658825995e-05
1190,100,square,friedman_mse,0.08333948008326204,7.56436576964463e-05
1191,100,linear,mae,0.823881960068689,0.0029730706100895843
1192,100,linear,mse,0.8047528226711658,0.002429874520695065
1193,100,linear,friedman_mse,0.8023497460283509,0.0030851234194799464
1194,100,exponential,mae,552.0135342136715,11.437196361722696
1195,100,exponential,mse,505.92282982176505,2.8498219655629127
1196,100,exponential,friedman_mse,529.4992992358787,2.9748296495879387
1197,100,cubic,mae,166.13069301949423,2.0763013501460206
1198,100,cubic,mse,152.88395956031997,0.542363246287482
1199,100,cubic,friedman_mse,169.2634327326894,1.2411153727622928
