,n_samples,n_dim,split,mse
3710,20,4,axis,0.45096428252882326
3711,20,4,axis,0.43153074026107063
3712,20,4,axis,0.4520736282094909
3713,20,4,axis,0.38590319080708163
3714,20,4,axis,0.41190535902559694
3715,20,4,axis,0.41516999300526763
3716,20,4,axis,0.42008935586275387
3717,20,4,axis,0.45722026956225215
3718,20,4,axis,0.423520950672336
3719,20,4,axis,0.38957629984311426
3720,20,5,axis,0.46132709294089136
3721,20,5,axis,0.4296398244142881
3722,20,5,axis,0.5265095814727243
3723,20,5,axis,0.4844306780480845
3724,20,5,axis,0.45728657673631634
3725,20,5,axis,0.46509938763259545
3726,20,5,axis,0.47450871984818355
3727,20,5,axis,0.4151113861610901
3728,20,5,axis,0.4354873256255377
3729,20,5,axis,0.4434630433726481
3730,20,6,axis,0.4798684500703397
3731,20,6,axis,0.4674310542159916
3732,20,6,axis,0.4932727263509614
3733,20,6,axis,0.5217611569248353
3734,20,6,axis,0.5071967736734784
3735,20,6,axis,0.5291545043963726
3736,20,6,axis,0.4919174052199605
3737,20,6,axis,0.5224057263752031
3738,20,6,axis,0.5021847821825489
3739,20,6,axis,0.5190769863159821
3740,20,7,axis,0.532191550733131
3741,20,7,axis,0.5392490414762793
3742,20,7,axis,0.5261808787694319
3743,20,7,axis,0.5404570532607361
3744,20,7,axis,0.5478306840452777
3745,20,7,axis,0.5553408500741001
3746,20,7,axis,0.5609271411325162
3747,20,7,axis,0.5002366160333259
3748,20,7,axis,0.5621819738031865
3749,20,7,axis,0.567319153882206
3750,20,8,axis,0.5466282271156344
3751,20,8,axis,0.5741356614345651
3752,20,8,axis,0.5463153936386792
3753,20,8,axis,0.5676324437954786
3754,20,8,axis,0.5897437080819944
3755,20,8,axis,0.5761802414426478
3756,20,8,axis,0.5896448422061865
3757,20,8,axis,0.5536406111894946
3758,20,8,axis,0.625512820671752
3759,20,8,axis,0.5808141651264407
3760,20,9,axis,0.6211873068361251
3761,20,9,axis,0.6460696513900218
3762,20,9,axis,0.5938671230967422
3763,20,9,axis,0.6104180119902642
3764,20,9,axis,0.6412913161756701
3765,20,9,axis,0.6248380745502383
3766,20,9,axis,0.5348158683684934
3767,20,9,axis,0.6400862029359919
3768,20,9,axis,0.6258678312092906
3769,20,9,axis,0.6336344294952516
3770,20,10,axis,0.6560659150105506
3771,20,10,axis,0.6036518665747235
3772,20,10,axis,0.6935282636542038
3773,20,10,axis,0.6911669701148091
3774,20,10,axis,0.6585972244257732
3775,20,10,axis,0.6193279824949092
3776,20,10,axis,0.6306826346095866
3777,20,10,axis,0.6128422600119525
3778,20,10,axis,0.6137771242603045
3779,20,10,axis,0.671304088108161
3780,30,2,axis,0.18912640531181632
3781,30,2,axis,0.18274920101766207
3782,30,2,axis,0.1884937574922904
3783,30,2,axis,0.19426222052213507
3784,30,2,axis,0.23362510884715443
3785,30,2,axis,0.2212205637045237
3786,30,2,axis,0.20358207056244532
3787,30,2,axis,0.21333657562264985
3788,30,2,axis,0.20854957467020221
3789,30,2,axis,0.24846147587159945
3790,30,3,axis,0.28015376713446366
3791,30,3,axis,0.26654734236945476
3792,30,3,axis,0.30798323397124217
3793,30,3,axis,0.2782040762575766
3794,30,3,axis,0.2533606671715478
3795,30,3,axis,0.297533769860654
3796,30,3,axis,0.27104826402994653
3797,30,3,axis,0.2689571158920486
3798,30,3,axis,0.2884114195747097
3799,30,3,axis,0.2694790520969298
3800,30,4,axis,0.30390531123615716
3801,30,4,axis,0.3321897218685128
3802,30,4,axis,0.3287106838311297
3803,30,4,axis,0.34897362410463256
3804,30,4,axis,0.3368252865862847
3805,30,4,axis,0.35112452256956667
3806,30,4,axis,0.33201258015949814
3807,30,4,axis,0.3149374327176799
3808,30,4,axis,0.33672111826282947
3809,30,4,axis,0.3239816784772199
3810,30,5,axis,0.3492734890516116
3811,30,5,axis,0.36231304839678774
3812,30,5,axis,0.37915314754678003
3813,30,5,axis,0.3734854253301788
3814,30,5,axis,0.3579334907364414
3815,30,5,axis,0.3581082356642132
3816,30,5,axis,0.33967659509299264
3817,30,5,axis,0.36087912349382884
3818,30,5,axis,0.37487530842035965
3819,30,5,axis,0.3751169816381881
3820,30,6,axis,0.402560248624826
3821,30,6,axis,0.428394893790926
3822,30,6,axis,0.4027349911805441
3823,30,6,axis,0.3803501981012101
3824,30,6,axis,0.4045817573358181
3825,30,6,axis,0.3881960659715696
3826,30,6,axis,0.4213595754548371
3827,30,6,axis,0.39304378367241694
3828,30,6,axis,0.42526217848990616
3829,30,6,axis,0.41671059655170173
3830,30,7,axis,0.48658638136212423
3831,30,7,axis,0.47752333472733105
3832,30,7,axis,0.41919387211044007
3833,30,7,axis,0.44476099316443185
3834,30,7,axis,0.4502532723918937
3835,30,7,axis,0.4499714748495311
3836,30,7,axis,0.41532543985901543
3837,30,7,axis,0.46764251272189683
3838,30,7,axis,0.4676482183659319
3839,30,7,axis,0.448066067737687
3840,30,8,axis,0.4754624191323904
3841,30,8,axis,0.4589744822480299
3842,30,8,axis,0.4767122934490644
3843,30,8,axis,0.5048087632401546
3844,30,8,axis,0.4694163864662938
3845,30,8,axis,0.4460743290611148
3846,30,8,axis,0.47272257696058884
3847,30,8,axis,0.5048941114333553
3848,30,8,axis,0.43452276296560916
3849,30,8,axis,0.4674510437471913
3850,30,9,axis,0.48523033389615594
3851,30,9,axis,0.5049282399665651
3852,30,9,axis,0.5477846833985106
3853,30,9,axis,0.47697410495212134
3854,30,9,axis,0.5065625588065642
3855,30,9,axis,0.5048108674678973
3856,30,9,axis,0.5312308643779035
3857,30,9,axis,0.5125733411893878
3858,30,9,axis,0.5597371509552439
3859,30,9,axis,0.5364591337666629
3860,30,10,axis,0.5526466655432121
3861,30,10,axis,0.5144610707436915
3862,30,10,axis,0.5354923237504866
3863,30,10,axis,0.5573044905668084
3864,30,10,axis,0.5628204441667786
3865,30,10,axis,0.5262613468345655
3866,30,10,axis,0.555328056359507
3867,30,10,axis,0.5435369995608574
3868,30,10,axis,0.5929369053725022
3869,30,10,axis,0.5453183551133673
3870,40,2,axis,0.22806415607279074
3871,40,2,axis,0.16693124077484328
3872,40,2,axis,0.19137079511373192
3873,40,2,axis,0.20733582598126682
3874,40,2,axis,0.22294039739854088
3875,40,2,axis,0.1495128148550935
3876,40,2,axis,0.22044691817861847
3877,40,2,axis,0.20181830334763876
3878,40,2,axis,0.17967070033281357
3879,40,2,axis,0.20987362206736976
3880,40,3,axis,0.23364491785276806
3881,40,3,axis,0.23949091283002827
3882,40,3,axis,0.25460590665771593
3883,40,3,axis,0.23333648258426481
3884,40,3,axis,0.24972649936462776
3885,40,3,axis,0.23189796756553824
3886,40,3,axis,0.254185610328504
3887,40,3,axis,0.2546730767779611
3888,40,3,axis,0.24202222428754872
3889,40,3,axis,0.26340834100692967
3890,40,4,axis,0.28417843721660374
3891,40,4,axis,0.2692842851807925
3892,40,4,axis,0.27243274415600754
3893,40,4,axis,0.2602572321133061
3894,40,4,axis,0.28171548607382907
3895,40,4,axis,0.3072698403493687
3896,40,4,axis,0.30055578314644193
3897,40,4,axis,0.2782083585968029
3898,40,4,axis,0.2822255775423815
3899,40,4,axis,0.27083043823328873
3900,40,5,axis,0.2929895683597995
3901,40,5,axis,0.3266201219454741
3902,40,5,axis,0.3412697014603369
3903,40,5,axis,0.32579665544470476
3904,40,5,axis,0.3360922372064568
3905,40,5,axis,0.34295109163392934
3906,40,5,axis,0.31430164596379745
3907,40,5,axis,0.31197230612419985
3908,40,5,axis,0.342281121165094
3909,40,5,axis,0.32614321658778644
3910,40,6,axis,0.3393764963179083
3911,40,6,axis,0.3560037109855005
3912,40,6,axis,0.34904941169570297
3913,40,6,axis,0.3530485243682722
3914,40,6,axis,0.35461639294541575
3915,40,6,axis,0.3361241672811405
3916,40,6,axis,0.3602665554494854
3917,40,6,axis,0.3691262733263045
3918,40,6,axis,0.36206019021070684
3919,40,6,axis,0.34907784560080135
3920,40,7,axis,0.40390628730947764
3921,40,7,axis,0.3940858554714045
3922,40,7,axis,0.39287753610994736
3923,40,7,axis,0.4090991584706649
3924,40,7,axis,0.38791583703544685
3925,40,7,axis,0.3959234956529676
3926,40,7,axis,0.35872702846058313
3927,40,7,axis,0.390531612249663
3928,40,7,axis,0.39957662060550436
3929,40,7,axis,0.4094556064026027
3930,40,8,axis,0.43022870775368993
3931,40,8,axis,0.41306354366008646
3932,40,8,axis,0.3789510750301176
3933,40,8,axis,0.41406676744535903
3934,40,8,axis,0.40597724192484197
3935,40,8,axis,0.4426712131122274
3936,40,8,axis,0.3995629736413072
3937,40,8,axis,0.4175816209374463
3938,40,8,axis,0.421707113081817
3939,40,8,axis,0.3995874698692743
3940,40,9,axis,0.4569453482229401
3941,40,9,axis,0.4566883429845413
3942,40,9,axis,0.4365813405532089
3943,40,9,axis,0.45919885376538777
3944,40,9,axis,0.45211688024165114
3945,40,9,axis,0.4701450153102673
3946,40,9,axis,0.4557264423711727
3947,40,9,axis,0.4362824655280795
3948,40,9,axis,0.42969593643006665
3949,40,9,axis,0.4030217864059553
3950,40,10,axis,0.48471154146264495
3951,40,10,axis,0.4720167392290019
3952,40,10,axis,0.47801687009746174
3953,40,10,axis,0.4749992340646692
3954,40,10,axis,0.4475297947385517
3955,40,10,axis,0.462131192641648
3956,40,10,axis,0.48405879656441886
3957,40,10,axis,0.4872727358853826
3958,40,10,axis,0.5053065285607129
3959,40,10,axis,0.47534922546218616
3960,50,2,axis,0.17270011175962607
3961,50,2,axis,0.16753314698497485
3962,50,2,axis,0.1779958582571281
3963,50,2,axis,0.19224753828067506
3964,50,2,axis,0.17424080546015464
3965,50,2,axis,0.17502154102560216
3966,50,2,axis,0.1541010121623393
3967,50,2,axis,0.17952698343962636
3968,50,2,axis,0.18118472330008714
3969,50,2,axis,0.20907008017972717
3970,50,3,axis,0.22228251101194998
3971,50,3,axis,0.22857887708766453
3972,50,3,axis,0.22160059303014795
3973,50,3,axis,0.195437803676566
3974,50,3,axis,0.21247273181130555
3975,50,3,axis,0.22535401937790028
3976,50,3,axis,0.2360297688385446
3977,50,3,axis,0.22084895466723334
3978,50,3,axis,0.2130181742947327
3979,50,3,axis,0.23211834632399297
3980,50,4,axis,0.25300020994313377
3981,50,4,axis,0.24241022082213162
3982,50,4,axis,0.2546378714629165
3983,50,4,axis,0.23995050003331717
3984,50,4,axis,0.2665403750798932
3985,50,4,axis,0.24469114666971753
3986,50,4,axis,0.27395063504553135
3987,50,4,axis,0.26607981638910727
3988,50,4,axis,0.24371174523976802
3989,50,4,axis,0.28080954287292825
3990,50,5,axis,0.2987089496760942
3991,50,5,axis,0.30603712336928507
3992,50,5,axis,0.2887654239994271
3993,50,5,axis,0.30960191269308335
3994,50,5,axis,0.2850428111693878
3995,50,5,axis,0.31527638600114727
3996,50,5,axis,0.3018726139832909
3997,50,5,axis,0.27823443351647154
3998,50,5,axis,0.3025602561021059
3999,50,5,axis,0.2722163457326636
4000,50,6,axis,0.3136237520487393
4001,50,6,axis,0.3072729098819392
4002,50,6,axis,0.330046051708008
4003,50,6,axis,0.3335828683038196
4004,50,6,axis,0.33627559082663966
4005,50,6,axis,0.31905608770308963
4006,50,6,axis,0.34644517167359856
4007,50,6,axis,0.3237886131783813
4008,50,6,axis,0.3329028995475221
4009,50,6,axis,0.32987005684819876
4010,50,7,axis,0.3627447590924391
4011,50,7,axis,0.35209383757329854
4012,50,7,axis,0.3689071857511512
4013,50,7,axis,0.3626723316626157
4014,50,7,axis,0.36329339996114796
4015,50,7,axis,0.33746264644940993
4016,50,7,axis,0.3486294482944464
4017,50,7,axis,0.37207337256410417
4018,50,7,axis,0.3533183170384816
4019,50,7,axis,0.3756196803250518
4020,50,8,axis,0.3800258998565005
4021,50,8,axis,0.3822911628548441
4022,50,8,axis,0.37327897199270316
4023,50,8,axis,0.36016964465907964
4024,50,8,axis,0.38241367017599204
4025,50,8,axis,0.36274271335871133
4026,50,8,axis,0.36679177589604983
4027,50,8,axis,0.37451873658865403
4028,50,8,axis,0.3703887641196307
4029,50,8,axis,0.3761156567664075
4030,50,9,axis,0.37885725100747647
4031,50,9,axis,0.40079208314318293
4032,50,9,axis,0.3850660813014675
4033,50,9,axis,0.4061969959042483
4034,50,9,axis,0.39503210249390774
4035,50,9,axis,0.40092922139386006
4036,50,9,axis,0.402519851749532
4037,50,9,axis,0.39000358769677007
4038,50,9,axis,0.41498275056097306
4039,50,9,axis,0.4134876252040492
4040,50,10,axis,0.43863512764739754
4041,50,10,axis,0.4117390440873129
4042,50,10,axis,0.4122445937669802
4043,50,10,axis,0.42225761766891673
4044,50,10,axis,0.4157500263432307
4045,50,10,axis,0.4087939018031499
4046,50,10,axis,0.43166652463501853
4047,50,10,axis,0.4428087500667505
4048,50,10,axis,0.4272944620875579
4049,50,10,axis,0.38649874413272073
4050,60,2,axis,0.17641138060320913
4051,60,2,axis,0.15317209702654663
4052,60,2,axis,0.1723668291867256
4053,60,2,axis,0.15998556426196286
4054,60,2,axis,0.1837173960436995
4055,60,2,axis,0.151035858142673
4056,60,2,axis,0.14878222688042048
4057,60,2,axis,0.16096527917773387
4058,60,2,axis,0.15174796597777582
4059,60,2,axis,0.14557373123821019
4060,60,3,axis,0.2055769950063428
4061,60,3,axis,0.20666018833781435
4062,60,3,axis,0.19869871712078788
4063,60,3,axis,0.17935170596284872
4064,60,3,axis,0.21711362176174812
4065,60,3,axis,0.19717832052749482
4066,60,3,axis,0.2021389298655756
4067,60,3,axis,0.2024025175795171
4068,60,3,axis,0.22570789616633255
4069,60,3,axis,0.2025233043628998
4070,60,4,axis,0.23207576560592394
4071,60,4,axis,0.25563543732741195
4072,60,4,axis,0.24035548584036456
4073,60,4,axis,0.24503297561683965
4074,60,4,axis,0.2415270049481216
4075,60,4,axis,0.2458644799287078
4076,60,4,axis,0.22895477498304245
4077,60,4,axis,0.25342735115362613
4078,60,4,axis,0.23407202022351833
4079,60,4,axis,0.22191948356745245
4080,60,5,axis,0.2541977116058309
4081,60,5,axis,0.2866105058549721
4082,60,5,axis,0.27738822333929314
4083,60,5,axis,0.25903386656771527
4084,60,5,axis,0.2649787230616527
4085,60,5,axis,0.2737157830892834
4086,60,5,axis,0.2865573805083648
4087,60,5,axis,0.27513718497547873
4088,60,5,axis,0.2675570997883762
4089,60,5,axis,0.2615695846894801
4090,60,6,axis,0.3046646227708897
4091,60,6,axis,0.2950633840596317
4092,60,6,axis,0.29769916432208915
4093,60,6,axis,0.2987097790963175
4094,60,6,axis,0.30888365934743006
4095,60,6,axis,0.30322148052384496
4096,60,6,axis,0.28885287600391657
4097,60,6,axis,0.2964805551666171
4098,60,6,axis,0.3010619236477208
4099,60,6,axis,0.3036700009648159
4100,60,7,axis,0.3101426906339026
4101,60,7,axis,0.32016187826517
4102,60,7,axis,0.3257165240847739
4103,60,7,axis,0.3160364966548492
4104,60,7,axis,0.3055095656942453
4105,60,7,axis,0.31777534382666206
4106,60,7,axis,0.3161240318703965
4107,60,7,axis,0.3267449798582371
4108,60,7,axis,0.34247771206202615
4109,60,7,axis,0.3359035820935154
4110,60,8,axis,0.3687302102525715
4111,60,8,axis,0.35306732233176047
4112,60,8,axis,0.3353792606871477
4113,60,8,axis,0.34041384962616916
4114,60,8,axis,0.3388815425093492
4115,60,8,axis,0.34312333240841336
4116,60,8,axis,0.3459847228798819
4117,60,8,axis,0.3517869847588833
4118,60,8,axis,0.35462613264424525
4119,60,8,axis,0.35047579031350595
4120,60,9,axis,0.364918368704162
4121,60,9,axis,0.3657935886328003
4122,60,9,axis,0.38206269257985676
4123,60,9,axis,0.3800085641285079
4124,60,9,axis,0.3635583309827677
4125,60,9,axis,0.36501888178326813
4126,60,9,axis,0.37214571942752245
4127,60,9,axis,0.39260306812774975
4128,60,9,axis,0.3598658989916311
4129,60,9,axis,0.35722487917852763
4130,60,10,axis,0.4003796098918263
4131,60,10,axis,0.39643328927135707
4132,60,10,axis,0.391450912671988
4133,60,10,axis,0.40093420960917187
4134,60,10,axis,0.37320125049430825
4135,60,10,axis,0.3849982123284594
4136,60,10,axis,0.3772978508831309
4137,60,10,axis,0.39446402554835636
4138,60,10,axis,0.38372694318588096
4139,60,10,axis,0.3902003305754703
4140,70,2,axis,0.1627420090092142
4141,70,2,axis,0.14010556694688264
4142,70,2,axis,0.1595994065594333
4143,70,2,axis,0.14990960937347686
4144,70,2,axis,0.15034661119079903
4145,70,2,axis,0.16137100945671606
4146,70,2,axis,0.15184877103111355
4147,70,2,axis,0.15680205891640428
4148,70,2,axis,0.15281380791760568
4149,70,2,axis,0.14230169834865905
4150,70,3,axis,0.18728846694978699
4151,70,3,axis,0.17931410022736177
4152,70,3,axis,0.1799489891602828
4153,70,3,axis,0.19418740607257112
4154,70,3,axis,0.18670210298497672
4155,70,3,axis,0.19470462636425312
4156,70,3,axis,0.18093779777275856
4157,70,3,axis,0.17194886431194772
4158,70,3,axis,0.17996602421334496
4159,70,3,axis,0.18533204589249438
4160,70,4,axis,0.20958567177227572
4161,70,4,axis,0.22037363699392745
4162,70,4,axis,0.22172449014649775
4163,70,4,axis,0.239211509167075
4164,70,4,axis,0.21196200175502072
4165,70,4,axis,0.2495188543763515
4166,70,4,axis,0.22608954556695302
4167,70,4,axis,0.2038717974908223
4168,70,4,axis,0.22118763685428458
4169,70,4,axis,0.21984633227717496
4170,70,5,axis,0.26566906935381784
4171,70,5,axis,0.2560585067562826
4172,70,5,axis,0.2538540470087911
4173,70,5,axis,0.25742575326944134
4174,70,5,axis,0.2375867831658007
4175,70,5,axis,0.25022262232413334
4176,70,5,axis,0.24962665496150452
4177,70,5,axis,0.24351257941947513
4178,70,5,axis,0.2480348435991914
4179,70,5,axis,0.24680577294177242
4180,70,6,axis,0.28809232697874165
4181,70,6,axis,0.26933674080700004
4182,70,6,axis,0.28084589613450806
4183,70,6,axis,0.2795825528294366
4184,70,6,axis,0.2665319559688774
4185,70,6,axis,0.2894394657535321
4186,70,6,axis,0.2616037462419991
4187,70,6,axis,0.27426404594374515
4188,70,6,axis,0.26018191468321294
4189,70,6,axis,0.28610375854439446
4190,70,7,axis,0.3150642047532162
4191,70,7,axis,0.30259033611184916
4192,70,7,axis,0.297149035356582
4193,70,7,axis,0.3002646468902004
4194,70,7,axis,0.3051767268585876
4195,70,7,axis,0.30487151799741474
4196,70,7,axis,0.29613649986910917
4197,70,7,axis,0.30444193124871927
4198,70,7,axis,0.2929900321024397
4199,70,7,axis,0.29624193421567135
4200,70,8,axis,0.3285426477257539
4201,70,8,axis,0.3148021811362106
4202,70,8,axis,0.3047470796112783
4203,70,8,axis,0.30810928077245575
4204,70,8,axis,0.32096117520446604
4205,70,8,axis,0.3140999634890784
4206,70,8,axis,0.32453644436108003
4207,70,8,axis,0.3272846160740241
4208,70,8,axis,0.31175893085251716
4209,70,8,axis,0.3216309282767767
4210,70,9,axis,0.37229160592820093
4211,70,9,axis,0.34398096475518075
4212,70,9,axis,0.3436721220199491
4213,70,9,axis,0.3504299701973468
4214,70,9,axis,0.3246873405259813
4215,70,9,axis,0.3418723274878282
4216,70,9,axis,0.3561468950640207
4217,70,9,axis,0.35432149211682146
4218,70,9,axis,0.3409771066173566
4219,70,9,axis,0.3361570804165432
4220,70,10,axis,0.3656656482109124
4221,70,10,axis,0.36205575846699434
4222,70,10,axis,0.35538921573236515
4223,70,10,axis,0.3687220101935358
4224,70,10,axis,0.36111069366358345
4225,70,10,axis,0.36308225653592824
4226,70,10,axis,0.37933662454705647
4227,70,10,axis,0.3668453646555366
4228,70,10,axis,0.3537639949147229
4229,70,10,axis,0.3521445129668509
4230,80,2,axis,0.12728826389142134
4231,80,2,axis,0.14217583132900014
4232,80,2,axis,0.1337242584854142
4233,80,2,axis,0.13484515291859173
4234,80,2,axis,0.13707480557381085
4235,80,2,axis,0.13909481692930833
4236,80,2,axis,0.1297938829332658
4237,80,2,axis,0.14114035565881278
4238,80,2,axis,0.1290153754380841
4239,80,2,axis,0.14205556285422283
4240,80,3,axis,0.16914651761841878
4241,80,3,axis,0.16647921635146937
4242,80,3,axis,0.18175262162933464
4243,80,3,axis,0.18048638263465394
4244,80,3,axis,0.16061066577702096
4245,80,3,axis,0.18767194429610753
4246,80,3,axis,0.17809216517801146
4247,80,3,axis,0.17767516565843447
4248,80,3,axis,0.1783507428671109
4249,80,3,axis,0.17523629632498938
4250,80,4,axis,0.21793587570391432
4251,80,4,axis,0.2042325562777889
4252,80,4,axis,0.20734642394446415
4253,80,4,axis,0.20994429328434405
4254,80,4,axis,0.21573537043748586
4255,80,4,axis,0.2162247807152046
4256,80,4,axis,0.20015602874941063
4257,80,4,axis,0.21822993060728338
4258,80,4,axis,0.20484331050246501
4259,80,4,axis,0.19257569067540525
4260,80,5,axis,0.22222460509622682
4261,80,5,axis,0.23891561099040776
4262,80,5,axis,0.2375778942438639
4263,80,5,axis,0.23459257668419792
4264,80,5,axis,0.24702724445896837
4265,80,5,axis,0.24180710837481886
4266,80,5,axis,0.23422219173669614
4267,80,5,axis,0.24115808161220614
4268,80,5,axis,0.21823614639611671
4269,80,5,axis,0.22754528242903121
4270,80,6,axis,0.2600555070653745
4271,80,6,axis,0.26618441371404367
4272,80,6,axis,0.28058184632283434
4273,80,6,axis,0.26299247498031575
4274,80,6,axis,0.25222403172095553
4275,80,6,axis,0.2539281979642425
4276,80,6,axis,0.2581622270429541
4277,80,6,axis,0.25921050548393565
4278,80,6,axis,0.2461095779783955
4279,80,6,axis,0.2573586692566437
4280,80,7,axis,0.27202522627779585
4281,80,7,axis,0.29139726274549027
4282,80,7,axis,0.2794179462060963
4283,80,7,axis,0.2709309240870889
4284,80,7,axis,0.2716336304971062
4285,80,7,axis,0.3052394106031865
4286,80,7,axis,0.27455755734750964
4287,80,7,axis,0.2791216927339182
4288,80,7,axis,0.2817029356158819
4289,80,7,axis,0.2858857601016271
4290,80,8,axis,0.2917147733644339
4291,80,8,axis,0.30605563486756027
4292,80,8,axis,0.31458196696110813
4293,80,8,axis,0.300047881803306
4294,80,8,axis,0.30615707861560104
4295,80,8,axis,0.3156091905601247
4296,80,8,axis,0.31807042355139736
4297,80,8,axis,0.3061394369272586
4298,80,8,axis,0.30138910765951676
4299,80,8,axis,0.3154754237769581
4300,80,9,axis,0.33010338403521733
4301,80,9,axis,0.30268493257278106
4302,80,9,axis,0.33160392818958156
4303,80,9,axis,0.31944136566967496
4304,80,9,axis,0.32364177643808156
4305,80,9,axis,0.3290081843080581
4306,80,9,axis,0.3302303373520681
4307,80,9,axis,0.3174658436452176
4308,80,9,axis,0.3382234799397836
4309,80,9,axis,0.31339280694746263
4310,80,10,axis,0.33987171348442247
4311,80,10,axis,0.34036637524391955
4312,80,10,axis,0.34023518966064076
4313,80,10,axis,0.34261881542908806
4314,80,10,axis,0.3406001281102534
4315,80,10,axis,0.33082418371333144
4316,80,10,axis,0.34801372857291213
4317,80,10,axis,0.3333558308122665
4318,80,10,axis,0.35044390836880385
4319,80,10,axis,0.34850889232751203
4320,90,2,axis,0.11840279069567447
4321,90,2,axis,0.12135280591776072
4322,90,2,axis,0.14510937857372969
4323,90,2,axis,0.1383769917068811
4324,90,2,axis,0.13061686376697088
4325,90,2,axis,0.12946759447384892
4326,90,2,axis,0.12344759618378283
4327,90,2,axis,0.13012012805247547
4328,90,2,axis,0.12615285559806697
4329,90,2,axis,0.12260736510837354
4330,90,3,axis,0.16400662170515104
4331,90,3,axis,0.15476394943026273
4332,90,3,axis,0.16788845407295488
4333,90,3,axis,0.1669434451595319
4334,90,3,axis,0.16124274613838124
4335,90,3,axis,0.17046788634464355
4336,90,3,axis,0.17198541415141175
4337,90,3,axis,0.1534870383017504
4338,90,3,axis,0.16707543962571167
4339,90,3,axis,0.17764997171554106
4340,90,4,axis,0.1922520321312469
4341,90,4,axis,0.1905344861576946
4342,90,4,axis,0.19770751639628587
4343,90,4,axis,0.1969811689375588
4344,90,4,axis,0.1967367758022136
4345,90,4,axis,0.18705150056596856
4346,90,4,axis,0.20063924573571598
4347,90,4,axis,0.2024932816643882
4348,90,4,axis,0.18666275544924862
4349,90,4,axis,0.2051288365784506
4350,90,5,axis,0.2182633627343964
4351,90,5,axis,0.22388225948346588
4352,90,5,axis,0.2093568717999838
4353,90,5,axis,0.2108320540110306
4354,90,5,axis,0.20512580257860122
4355,90,5,axis,0.2192015862029976
4356,90,5,axis,0.22117718923318924
4357,90,5,axis,0.21533918662982865
4358,90,5,axis,0.2267970680171949
4359,90,5,axis,0.21942331842683643
4360,90,6,axis,0.24613434247898516
4361,90,6,axis,0.24898509811534986
4362,90,6,axis,0.2411218874814954
4363,90,6,axis,0.24464593829109452
4364,90,6,axis,0.25647720786518435
4365,90,6,axis,0.24299402339994955
4366,90,6,axis,0.24442564255091123
4367,90,6,axis,0.24326214914402947
4368,90,6,axis,0.24969675397583982
4369,90,6,axis,0.24658702953748138
4370,90,7,axis,0.27596287591199614
4371,90,7,axis,0.2579373941173298
4372,90,7,axis,0.2566189719219083
4373,90,7,axis,0.2702107786128362
4374,90,7,axis,0.265560955452474
4375,90,7,axis,0.2701225001795447
4376,90,7,axis,0.2604072981756767
4377,90,7,axis,0.259447454953264
4378,90,7,axis,0.2651492744084403
4379,90,7,axis,0.25914811417193223
4380,90,8,axis,0.28221873551189597
4381,90,8,axis,0.2876058882815431
4382,90,8,axis,0.2832540454811371
4383,90,8,axis,0.27043354234039835
4384,90,8,axis,0.2787869527647053
4385,90,8,axis,0.2840058989601507
4386,90,8,axis,0.2836350615930907
4387,90,8,axis,0.28269131763295147
4388,90,8,axis,0.28853183621673495
4389,90,8,axis,0.27009126965862706
4390,90,9,axis,0.30326600243844565
4391,90,9,axis,0.3015184241025353
4392,90,9,axis,0.30060195017087843
4393,90,9,axis,0.2999953093923516
4394,90,9,axis,0.30796610798638857
4395,90,9,axis,0.2989483692618675
4396,90,9,axis,0.31737609726038907
4397,90,9,axis,0.3000369779165358
4398,90,9,axis,0.29750361708535017
4399,90,9,axis,0.3042024896063253
4400,90,10,axis,0.32119661011941725
4401,90,10,axis,0.3281681143880188
4402,90,10,axis,0.32816079477179294
4403,90,10,axis,0.321844094046472
4404,90,10,axis,0.32988336387538136
4405,90,10,axis,0.327401067879587
4406,90,10,axis,0.32382159506072444
4407,90,10,axis,0.3316124752013568
4408,90,10,axis,0.326669102472562
4409,90,10,axis,0.31362371925364274
4410,100,2,axis,0.143722309951804
4411,100,2,axis,0.11981692497607879
4412,100,2,axis,0.12314319124413922
4413,100,2,axis,0.12574571598255013
4414,100,2,axis,0.11557028620660975
4415,100,2,axis,0.12595257058475984
4416,100,2,axis,0.13376561005699694
4417,100,2,axis,0.1321709437881971
4418,100,2,axis,0.1196157329134934
4419,100,2,axis,0.1257813974580986
4420,100,3,axis,0.16955619554677986
4421,100,3,axis,0.1608117098515699
4422,100,3,axis,0.14815312289561985
4423,100,3,axis,0.1608349238000214
4424,100,3,axis,0.16571954532532565
4425,100,3,axis,0.1472892570570633
4426,100,3,axis,0.1592003504049268
4427,100,3,axis,0.15397745017972217
4428,100,3,axis,0.15834317933878791
4429,100,3,axis,0.1476540273889912
4430,100,4,axis,0.18634474268629994
4431,100,4,axis,0.18831572739990787
4432,100,4,axis,0.18209242823830057
4433,100,4,axis,0.18107957202813466
4434,100,4,axis,0.18193737362932924
4435,100,4,axis,0.1756771184978616
4436,100,4,axis,0.19267909525407695
4437,100,4,axis,0.18765093623002876
4438,100,4,axis,0.1857078489064171
4439,100,4,axis,0.18753743463560096
4440,100,5,axis,0.21707541113352957
4441,100,5,axis,0.22326090978652313
4442,100,5,axis,0.2056690369186023
4443,100,5,axis,0.19440610423824675
4444,100,5,axis,0.21070026317433715
4445,100,5,axis,0.20465777251834363
4446,100,5,axis,0.21057880075646362
