,n_samples,n_dim,scale,split,mse
2117,30,3,1.1224489795918369,axis,2.5264600584510486
2118,30,3,1.1224489795918369,axis,1.926425549491736
2119,30,3,1.1224489795918369,axis,1.4633513006401602
2120,30,3,1.2244897959183674,axis,1.5200339670847205
2121,30,3,1.2244897959183674,axis,1.205516287914016
2122,30,3,1.2244897959183674,axis,1.7615057777538976
2123,30,3,1.2244897959183674,axis,1.0501811616857293
2124,30,3,1.2244897959183674,axis,2.3264827145160183
2125,30,3,1.2244897959183674,axis,1.3032797678496064
2126,30,3,1.2244897959183674,axis,3.961703057348049
2127,30,3,1.2244897959183674,axis,3.196830537665568
2128,30,3,1.2244897959183674,axis,2.5624974834450964
2129,30,3,1.2244897959183674,axis,1.7449747992228974
2130,30,3,1.3265306122448979,axis,1.7031059768470667
2131,30,3,1.3265306122448979,axis,3.2418634244004725
2132,30,3,1.3265306122448979,axis,2.6183585166021563
2133,30,3,1.3265306122448979,axis,1.3187113851929315
2134,30,3,1.3265306122448979,axis,2.36370685239924
2135,30,3,1.3265306122448979,axis,3.1474706634314984
2136,30,3,1.3265306122448979,axis,1.748492037824179
2137,30,3,1.3265306122448979,axis,1.8977268430363168
2138,30,3,1.3265306122448979,axis,0.9498825413156617
2139,30,3,1.3265306122448979,axis,2.0288047586678815
2140,30,3,1.4285714285714286,axis,3.197367884563981
2141,30,3,1.4285714285714286,axis,2.243929546254008
2142,30,3,1.4285714285714286,axis,2.1774805388233522
2143,30,3,1.4285714285714286,axis,2.241293962051545
2144,30,3,1.4285714285714286,axis,2.6148440813695424
2145,30,3,1.4285714285714286,axis,1.754663716579837
2146,30,3,1.4285714285714286,axis,2.2780749540481002
2147,30,3,1.4285714285714286,axis,3.75061809416032
2148,30,3,1.4285714285714286,axis,2.4526153435838918
2149,30,3,1.4285714285714286,axis,4.616830961438909
2150,30,3,1.5306122448979593,axis,2.94459915811312
2151,30,3,1.5306122448979593,axis,3.816908821034183
2152,30,3,1.5306122448979593,axis,2.5078844248274037
2153,30,3,1.5306122448979593,axis,3.254993753444762
2154,30,3,1.5306122448979593,axis,3.6046416770158407
2155,30,3,1.5306122448979593,axis,1.8265699293011624
2156,30,3,1.5306122448979593,axis,3.0846465265551957
2157,30,3,1.5306122448979593,axis,2.7608872936693802
2158,30,3,1.5306122448979593,axis,2.1907184240634847
2159,30,3,1.5306122448979593,axis,2.2484290110087826
2160,30,3,1.6326530612244898,axis,1.3515491176815049
2161,30,3,1.6326530612244898,axis,2.9098537048253594
2162,30,3,1.6326530612244898,axis,1.7186162212912592
2163,30,3,1.6326530612244898,axis,4.136701598349983
2164,30,3,1.6326530612244898,axis,3.767614444224003
2165,30,3,1.6326530612244898,axis,4.408765401683248
2166,30,3,1.6326530612244898,axis,3.7272685754186154
2167,30,3,1.6326530612244898,axis,3.494644168680147
2168,30,3,1.6326530612244898,axis,4.742229066286843
2169,30,3,1.6326530612244898,axis,3.2852992268749963
2170,30,3,1.7346938775510203,axis,4.228630437290237
2171,30,3,1.7346938775510203,axis,3.0824561313819667
2172,30,3,1.7346938775510203,axis,3.214503442884053
2173,30,3,1.7346938775510203,axis,2.2378861430658015
2174,30,3,1.7346938775510203,axis,3.8069120389268636
2175,30,3,1.7346938775510203,axis,3.589490089797565
2176,30,3,1.7346938775510203,axis,2.387961355838562
2177,30,3,1.7346938775510203,axis,3.542644521102603
2178,30,3,1.7346938775510203,axis,4.198626193219176
2179,30,3,1.7346938775510203,axis,2.5709061497979886
2180,30,3,1.836734693877551,axis,3.498034460388469
2181,30,3,1.836734693877551,axis,3.877083966085499
2182,30,3,1.836734693877551,axis,4.369136150415738
2183,30,3,1.836734693877551,axis,3.704436487417295
2184,30,3,1.836734693877551,axis,4.078136166200601
2185,30,3,1.836734693877551,axis,4.00634683851126
2186,30,3,1.836734693877551,axis,2.750907258331436
2187,30,3,1.836734693877551,axis,3.9345624711865
2188,30,3,1.836734693877551,axis,3.0757221163981128
2189,30,3,1.836734693877551,axis,1.6395869564213839
2190,30,3,1.9387755102040818,axis,3.679436148044649
2191,30,3,1.9387755102040818,axis,2.632718179532955
2192,30,3,1.9387755102040818,axis,3.30323931329505
2193,30,3,1.9387755102040818,axis,5.525382641028043
2194,30,3,1.9387755102040818,axis,3.357850747454605
2195,30,3,1.9387755102040818,axis,3.636308991085451
2196,30,3,1.9387755102040818,axis,7.265000885633223
2197,30,3,1.9387755102040818,axis,4.547481976057898
2198,30,3,1.9387755102040818,axis,2.5179351374224335
2199,30,3,1.9387755102040818,axis,4.822779140091198
2200,30,3,2.0408163265306123,axis,3.4439699626766846
2201,30,3,2.0408163265306123,axis,4.879811901296284
2202,30,3,2.0408163265306123,axis,3.974668658797134
2203,30,3,2.0408163265306123,axis,5.175958012732355
2204,30,3,2.0408163265306123,axis,2.6447514846337947
2205,30,3,2.0408163265306123,axis,5.813854786951482
2206,30,3,2.0408163265306123,axis,1.5430505181851315
2207,30,3,2.0408163265306123,axis,4.223601848263526
2208,30,3,2.0408163265306123,axis,3.7478754234412692
2209,30,3,2.0408163265306123,axis,3.2580849302805666
2210,30,3,2.142857142857143,axis,4.021429803575634
2211,30,3,2.142857142857143,axis,4.444166621698433
2212,30,3,2.142857142857143,axis,7.229846541782325
2213,30,3,2.142857142857143,axis,3.6898099484028704
2214,30,3,2.142857142857143,axis,3.3979804367633153
2215,30,3,2.142857142857143,axis,6.661598851545003
2216,30,3,2.142857142857143,axis,5.606014124228071
2217,30,3,2.142857142857143,axis,4.494562634024387
2218,30,3,2.142857142857143,axis,4.147509094226057
2219,30,3,2.142857142857143,axis,2.665119596071164
2220,30,3,2.2448979591836737,axis,5.676341537029114
2221,30,3,2.2448979591836737,axis,7.073865348379994
2222,30,3,2.2448979591836737,axis,4.767787899486783
2223,30,3,2.2448979591836737,axis,7.148767276255404
2224,30,3,2.2448979591836737,axis,3.1519072495559777
2225,30,3,2.2448979591836737,axis,3.939708015483671
2226,30,3,2.2448979591836737,axis,3.089761590644615
2227,30,3,2.2448979591836737,axis,4.37841089001647
2228,30,3,2.2448979591836737,axis,3.0575698172639534
2229,30,3,2.2448979591836737,axis,4.7010237274002895
2230,30,3,2.3469387755102042,axis,5.01350344011061
2231,30,3,2.3469387755102042,axis,5.900618612443591
2232,30,3,2.3469387755102042,axis,5.2600822909509395
2233,30,3,2.3469387755102042,axis,5.729447097732503
2234,30,3,2.3469387755102042,axis,3.9960702025104626
2235,30,3,2.3469387755102042,axis,6.258353368955895
2236,30,3,2.3469387755102042,axis,5.438600285480499
2237,30,3,2.3469387755102042,axis,3.677632701015945
2238,30,3,2.3469387755102042,axis,5.4863245759597845
2239,30,3,2.3469387755102042,axis,4.420097024524466
2240,30,3,2.4489795918367347,axis,5.738372936552369
2241,30,3,2.4489795918367347,axis,6.634501431284995
2242,30,3,2.4489795918367347,axis,4.809484931204104
2243,30,3,2.4489795918367347,axis,6.586698731754877
2244,30,3,2.4489795918367347,axis,8.126924904408606
2245,30,3,2.4489795918367347,axis,7.7243786424911764
2246,30,3,2.4489795918367347,axis,8.096156467876982
2247,30,3,2.4489795918367347,axis,7.199459090669253
2248,30,3,2.4489795918367347,axis,4.076731427318443
2249,30,3,2.4489795918367347,axis,6.334376108696898
2250,30,3,2.5510204081632653,axis,7.713492955208462
2251,30,3,2.5510204081632653,axis,9.34636693077781
2252,30,3,2.5510204081632653,axis,6.315018182312634
2253,30,3,2.5510204081632653,axis,4.6110356215175345
2254,30,3,2.5510204081632653,axis,5.30850373053364
2255,30,3,2.5510204081632653,axis,7.903706116513615
2256,30,3,2.5510204081632653,axis,6.252050091365976
2257,30,3,2.5510204081632653,axis,8.288678225151212
2258,30,3,2.5510204081632653,axis,6.090230384533105
2259,30,3,2.5510204081632653,axis,4.24790521355615
2260,30,3,2.6530612244897958,axis,4.727817282059585
2261,30,3,2.6530612244897958,axis,4.078171495127636
2262,30,3,2.6530612244897958,axis,5.2141807065305645
2263,30,3,2.6530612244897958,axis,6.426707580584591
2264,30,3,2.6530612244897958,axis,6.669568514720383
2265,30,3,2.6530612244897958,axis,4.840349668915521
2266,30,3,2.6530612244897958,axis,9.121131234563821
2267,30,3,2.6530612244897958,axis,6.144096030175219
2268,30,3,2.6530612244897958,axis,5.934298700690096
2269,30,3,2.6530612244897958,axis,3.902280163179516
2270,30,3,2.7551020408163267,axis,9.565555622653221
2271,30,3,2.7551020408163267,axis,8.108398911521014
2272,30,3,2.7551020408163267,axis,8.129165280093838
2273,30,3,2.7551020408163267,axis,8.291044718134426
2274,30,3,2.7551020408163267,axis,6.96991612995324
2275,30,3,2.7551020408163267,axis,5.189388062843511
2276,30,3,2.7551020408163267,axis,6.566088591693326
2277,30,3,2.7551020408163267,axis,9.52825731730921
2278,30,3,2.7551020408163267,axis,6.921833662075491
2279,30,3,2.7551020408163267,axis,8.336467790716798
2280,30,3,2.857142857142857,axis,9.781992355175442
2281,30,3,2.857142857142857,axis,8.674476065420157
2282,30,3,2.857142857142857,axis,10.310947199009382
2283,30,3,2.857142857142857,axis,5.125941823011126
2284,30,3,2.857142857142857,axis,9.991009554231603
2285,30,3,2.857142857142857,axis,8.03970391964621
2286,30,3,2.857142857142857,axis,6.724671639466021
2287,30,3,2.857142857142857,axis,6.54018222411768
2288,30,3,2.857142857142857,axis,6.390348087561593
2289,30,3,2.857142857142857,axis,6.207568195673867
2290,30,3,2.9591836734693877,axis,7.643064535681492
2291,30,3,2.9591836734693877,axis,6.033642256906257
2292,30,3,2.9591836734693877,axis,5.829697133810781
2293,30,3,2.9591836734693877,axis,12.86844892018596
2294,30,3,2.9591836734693877,axis,9.060170911948592
2295,30,3,2.9591836734693877,axis,5.2697753571743435
2296,30,3,2.9591836734693877,axis,6.466595745766845
2297,30,3,2.9591836734693877,axis,10.480821350911492
2298,30,3,2.9591836734693877,axis,6.725174855157973
2299,30,3,2.9591836734693877,axis,8.108503313834396
2300,30,3,3.0612244897959187,axis,7.571562941098804
2301,30,3,3.0612244897959187,axis,7.776408316840425
2302,30,3,3.0612244897959187,axis,11.199510357427148
2303,30,3,3.0612244897959187,axis,8.357719854408032
2304,30,3,3.0612244897959187,axis,9.465688205786059
2305,30,3,3.0612244897959187,axis,8.3364552958568
2306,30,3,3.0612244897959187,axis,7.657629309531482
2307,30,3,3.0612244897959187,axis,9.141009905256146
2308,30,3,3.0612244897959187,axis,7.2867405513098955
2309,30,3,3.0612244897959187,axis,7.939011664970738
2310,30,3,3.163265306122449,axis,4.806849129447024
2311,30,3,3.163265306122449,axis,8.87300302772872
2312,30,3,3.163265306122449,axis,11.015388971075945
2313,30,3,3.163265306122449,axis,7.878243868127624
2314,30,3,3.163265306122449,axis,9.840002551295623
2315,30,3,3.163265306122449,axis,8.802863951050137
2316,30,3,3.163265306122449,axis,11.078404865056177
2317,30,3,3.163265306122449,axis,8.898302850108063
2318,30,3,3.163265306122449,axis,8.50452761180428
2319,30,3,3.163265306122449,axis,7.7731983479978775
2320,30,3,3.2653061224489797,axis,13.650964936769089
2321,30,3,3.2653061224489797,axis,12.812793385571913
2322,30,3,3.2653061224489797,axis,8.061973054040196
2323,30,3,3.2653061224489797,axis,8.770597529225597
2324,30,3,3.2653061224489797,axis,13.376316369866887
2325,30,3,3.2653061224489797,axis,17.681037291882564
2326,30,3,3.2653061224489797,axis,6.320820684944461
2327,30,3,3.2653061224489797,axis,9.760306672645713
2328,30,3,3.2653061224489797,axis,13.664212786501265
2329,30,3,3.2653061224489797,axis,11.985133874655139
2330,30,3,3.36734693877551,axis,12.09693025148186
2331,30,3,3.36734693877551,axis,7.727936547026156
2332,30,3,3.36734693877551,axis,10.294729411523578
2333,30,3,3.36734693877551,axis,11.21906626358494
2334,30,3,3.36734693877551,axis,12.85789760956345
2335,30,3,3.36734693877551,axis,11.563018041783572
2336,30,3,3.36734693877551,axis,6.676132288606005
2337,30,3,3.36734693877551,axis,8.535154224730121
2338,30,3,3.36734693877551,axis,13.060289386705655
2339,30,3,3.36734693877551,axis,15.765791883239508
2340,30,3,3.4693877551020407,axis,13.590158807192648
2341,30,3,3.4693877551020407,axis,15.4314267171603
2342,30,3,3.4693877551020407,axis,15.795252675476414
2343,30,3,3.4693877551020407,axis,12.741815816999644
2344,30,3,3.4693877551020407,axis,10.545075320860724
2345,30,3,3.4693877551020407,axis,7.3579993722121815
2346,30,3,3.4693877551020407,axis,5.439395061749967
2347,30,3,3.4693877551020407,axis,8.945179883398193
2348,30,3,3.4693877551020407,axis,6.738826183035157
2349,30,3,3.4693877551020407,axis,13.778073357910586
2350,30,3,3.5714285714285716,axis,10.13080102345266
2351,30,3,3.5714285714285716,axis,5.6858857958974784
2352,30,3,3.5714285714285716,axis,17.081670185343985
2353,30,3,3.5714285714285716,axis,12.130687010959749
2354,30,3,3.5714285714285716,axis,16.737802763465673
2355,30,3,3.5714285714285716,axis,15.625928947536266
2356,30,3,3.5714285714285716,axis,11.663402363262588
2357,30,3,3.5714285714285716,axis,9.998064581575713
2358,30,3,3.5714285714285716,axis,22.064380415652714
2359,30,3,3.5714285714285716,axis,9.731387308191565
2360,30,3,3.673469387755102,axis,11.879967585514857
2361,30,3,3.673469387755102,axis,14.601340623040437
2362,30,3,3.673469387755102,axis,12.463383845357606
2363,30,3,3.673469387755102,axis,14.085621240127976
2364,30,3,3.673469387755102,axis,7.101465736353236
2365,30,3,3.673469387755102,axis,7.700988015691644
2366,30,3,3.673469387755102,axis,7.294829977202771
2367,30,3,3.673469387755102,axis,11.285665030765545
2368,30,3,3.673469387755102,axis,15.818357680541697
2369,30,3,3.673469387755102,axis,10.532949162784174
2370,30,3,3.7755102040816326,axis,11.260238079115348
2371,30,3,3.7755102040816326,axis,10.007220685679377
2372,30,3,3.7755102040816326,axis,15.447267302783551
2373,30,3,3.7755102040816326,axis,12.960374044011559
2374,30,3,3.7755102040816326,axis,12.875844782203917
2375,30,3,3.7755102040816326,axis,12.370608901946405
2376,30,3,3.7755102040816326,axis,12.285210870281754
2377,30,3,3.7755102040816326,axis,12.14443133418368
2378,30,3,3.7755102040816326,axis,15.192981233768778
2379,30,3,3.7755102040816326,axis,13.152190057055778
2380,30,3,3.8775510204081636,axis,13.18020140370197
2381,30,3,3.8775510204081636,axis,15.378434269636852
2382,30,3,3.8775510204081636,axis,9.161481974375743
2383,30,3,3.8775510204081636,axis,14.541112101784027
2384,30,3,3.8775510204081636,axis,21.417912483356602
2385,30,3,3.8775510204081636,axis,14.657766629006481
2386,30,3,3.8775510204081636,axis,14.802618283356486
2387,30,3,3.8775510204081636,axis,9.852770809379114
2388,30,3,3.8775510204081636,axis,11.453065325556535
2389,30,3,3.8775510204081636,axis,10.448887241115191
2390,30,3,3.979591836734694,axis,14.475297251900649
2391,30,3,3.979591836734694,axis,17.555020549437607
2392,30,3,3.979591836734694,axis,14.63903063726341
2393,30,3,3.979591836734694,axis,17.930153180795028
2394,30,3,3.979591836734694,axis,17.008267253903444
2395,30,3,3.979591836734694,axis,21.17839512396643
2396,30,3,3.979591836734694,axis,17.687560081424763
2397,30,3,3.979591836734694,axis,13.354271854475565
2398,30,3,3.979591836734694,axis,11.736734939287523
2399,30,3,3.979591836734694,axis,10.5559251259334
2400,30,3,4.081632653061225,axis,17.17233710897618
2401,30,3,4.081632653061225,axis,13.10206316534643
2402,30,3,4.081632653061225,axis,13.03240685461613
2403,30,3,4.081632653061225,axis,14.52215864336438
2404,30,3,4.081632653061225,axis,18.118595379924237
2405,30,3,4.081632653061225,axis,24.1245344199134
2406,30,3,4.081632653061225,axis,15.653764688266875
2407,30,3,4.081632653061225,axis,14.0379943678462
2408,30,3,4.081632653061225,axis,13.488694190040952
2409,30,3,4.081632653061225,axis,9.574201457173025
2410,30,3,4.183673469387755,axis,11.6464578516601
2411,30,3,4.183673469387755,axis,14.523355884640377
2412,30,3,4.183673469387755,axis,15.393696194763839
2413,30,3,4.183673469387755,axis,17.008336686063252
2414,30,3,4.183673469387755,axis,12.466240461131383
2415,30,3,4.183673469387755,axis,10.401256323124851
2416,30,3,4.183673469387755,axis,17.80671538249096
2417,30,3,4.183673469387755,axis,19.2852458233868
2418,30,3,4.183673469387755,axis,24.471207594925872
2419,30,3,4.183673469387755,axis,19.501147211861987
2420,30,3,4.285714285714286,axis,5.807096957865865
2421,30,3,4.285714285714286,axis,12.64593428948382
2422,30,3,4.285714285714286,axis,12.318583611161065
2423,30,3,4.285714285714286,axis,15.78317708463141
2424,30,3,4.285714285714286,axis,14.740378459505411
2425,30,3,4.285714285714286,axis,20.544360098950055
2426,30,3,4.285714285714286,axis,13.382276430068544
2427,30,3,4.285714285714286,axis,17.578527753806494
2428,30,3,4.285714285714286,axis,18.67516015694537
2429,30,3,4.285714285714286,axis,20.827857730981517
2430,30,3,4.387755102040816,axis,13.53690973060123
2431,30,3,4.387755102040816,axis,18.805515816504286
2432,30,3,4.387755102040816,axis,14.991897090189603
2433,30,3,4.387755102040816,axis,16.849993468022742
2434,30,3,4.387755102040816,axis,17.481579050649405
2435,30,3,4.387755102040816,axis,12.861401145225564
2436,30,3,4.387755102040816,axis,9.962042026772824
2437,30,3,4.387755102040816,axis,21.875096389519147
2438,30,3,4.387755102040816,axis,13.024330427694743
2439,30,3,4.387755102040816,axis,28.722826291287756
2440,30,3,4.4897959183673475,axis,12.922919786518626
2441,30,3,4.4897959183673475,axis,23.948546829643345
2442,30,3,4.4897959183673475,axis,13.923381275539185
2443,30,3,4.4897959183673475,axis,13.973341452937998
2444,30,3,4.4897959183673475,axis,16.031017424989894
2445,30,3,4.4897959183673475,axis,22.402042445570267
2446,30,3,4.4897959183673475,axis,28.61765166500612
2447,30,3,4.4897959183673475,axis,11.606316361738303
2448,30,3,4.4897959183673475,axis,12.876599222485241
2449,30,3,4.4897959183673475,axis,9.23459369581227
2450,30,3,4.591836734693878,axis,20.804460668448197
2451,30,3,4.591836734693878,axis,24.262010926007587
2452,30,3,4.591836734693878,axis,17.07210668886919
2453,30,3,4.591836734693878,axis,27.977436731743104
2454,30,3,4.591836734693878,axis,12.906801571559193
2455,30,3,4.591836734693878,axis,24.95864487300025
2456,30,3,4.591836734693878,axis,21.5216569572132
2457,30,3,4.591836734693878,axis,11.946222385714787
2458,30,3,4.591836734693878,axis,16.465439124755427
2459,30,3,4.591836734693878,axis,14.426211199843872
2460,30,3,4.6938775510204085,axis,16.90586132056872
2461,30,3,4.6938775510204085,axis,14.621477196256082
2462,30,3,4.6938775510204085,axis,15.809917803515223
2463,30,3,4.6938775510204085,axis,31.70407568765608
2464,30,3,4.6938775510204085,axis,18.2238940716745
2465,30,3,4.6938775510204085,axis,15.171884924784305
2466,30,3,4.6938775510204085,axis,17.34253170454416
2467,30,3,4.6938775510204085,axis,22.90939363510471
2468,30,3,4.6938775510204085,axis,27.04112114313013
2469,30,3,4.6938775510204085,axis,16.318791894548795
2470,30,3,4.795918367346939,axis,14.602613131181291
2471,30,3,4.795918367346939,axis,17.33357664002403
2472,30,3,4.795918367346939,axis,15.573738156616903
2473,30,3,4.795918367346939,axis,27.978872081109706
2474,30,3,4.795918367346939,axis,31.022864976664216
2475,30,3,4.795918367346939,axis,27.24829064331278
2476,30,3,4.795918367346939,axis,16.005250418234745
2477,30,3,4.795918367346939,axis,18.961354529384373
2478,30,3,4.795918367346939,axis,38.65902481588473
2479,30,3,4.795918367346939,axis,26.637872461062884
2480,30,3,4.8979591836734695,axis,20.59093772067555
2481,30,3,4.8979591836734695,axis,24.399964250778556
2482,30,3,4.8979591836734695,axis,24.68281938362043
2483,30,3,4.8979591836734695,axis,22.90406139503531
2484,30,3,4.8979591836734695,axis,36.84524809995457
2485,30,3,4.8979591836734695,axis,13.333308498389606
2486,30,3,4.8979591836734695,axis,21.44241299625749
2487,30,3,4.8979591836734695,axis,20.872890149478927
2488,30,3,4.8979591836734695,axis,21.585905217002963
2489,30,3,4.8979591836734695,axis,15.947421273558342
2490,30,3,5.0,axis,25.448031388358796
2491,30,3,5.0,axis,28.895439071441825
2492,30,3,5.0,axis,20.146617592679466
2493,30,3,5.0,axis,24.10719475539078
2494,30,3,5.0,axis,16.394414502763617
2495,30,3,5.0,axis,13.438067568245947
2496,30,3,5.0,axis,31.262986278341906
2497,30,3,5.0,axis,19.274229890395887
2498,30,3,5.0,axis,30.47110096659093
2499,30,3,5.0,axis,26.177105295145218
2500,30,30,0.0,axis,7.867018515740302
2501,30,30,0.0,axis,7.708176228142408
2502,30,30,0.0,axis,9.541177173230473
2503,30,30,0.0,axis,8.994951594867604
2504,30,30,0.0,axis,8.857603588597241
2505,30,30,0.0,axis,8.618439076159074
2506,30,30,0.0,axis,7.947740439728396
2507,30,30,0.0,axis,8.427900796012231
2508,30,30,0.0,axis,7.914450525795713
2509,30,30,0.0,axis,8.598963409034258
2510,30,30,0.10204081632653061,axis,9.097320512857213
2511,30,30,0.10204081632653061,axis,7.590995983087891
2512,30,30,0.10204081632653061,axis,8.336421974417025
2513,30,30,0.10204081632653061,axis,7.6579318363132955
2514,30,30,0.10204081632653061,axis,7.723909561810159
2515,30,30,0.10204081632653061,axis,7.872364038602841
2516,30,30,0.10204081632653061,axis,8.940153120738811
2517,30,30,0.10204081632653061,axis,7.851637913652888
2518,30,30,0.10204081632653061,axis,8.143344147222022
2519,30,30,0.10204081632653061,axis,7.764741238471031
2520,30,30,0.20408163265306123,axis,7.62146601027319
2521,30,30,0.20408163265306123,axis,9.882442304822295
2522,30,30,0.20408163265306123,axis,8.40341176233242
2523,30,30,0.20408163265306123,axis,10.610487798244261
2524,30,30,0.20408163265306123,axis,8.489658899750841
2525,30,30,0.20408163265306123,axis,9.140319191232997
2526,30,30,0.20408163265306123,axis,8.70246764334999
2527,30,30,0.20408163265306123,axis,8.360320952768308
2528,30,30,0.20408163265306123,axis,8.555638660123329
2529,30,30,0.20408163265306123,axis,8.697800213587222
2530,30,30,0.30612244897959184,axis,9.001435767636844
2531,30,30,0.30612244897959184,axis,9.372299671104882
2532,30,30,0.30612244897959184,axis,9.073960588748276
2533,30,30,0.30612244897959184,axis,7.7420281665367545
2534,30,30,0.30612244897959184,axis,7.713682342089593
2535,30,30,0.30612244897959184,axis,8.480760286460312
2536,30,30,0.30612244897959184,axis,8.709152443638883
2537,30,30,0.30612244897959184,axis,7.776033873502665
2538,30,30,0.30612244897959184,axis,9.637712424756593
2539,30,30,0.30612244897959184,axis,8.287783056516824
2540,30,30,0.40816326530612246,axis,9.690520781182089
2541,30,30,0.40816326530612246,axis,9.54805385075529
2542,30,30,0.40816326530612246,axis,9.454670546463946
2543,30,30,0.40816326530612246,axis,10.413314327819064
2544,30,30,0.40816326530612246,axis,9.624179235315388
2545,30,30,0.40816326530612246,axis,9.340010792814722
2546,30,30,0.40816326530612246,axis,9.300190028353631
2547,30,30,0.40816326530612246,axis,10.151936837917509
2548,30,30,0.40816326530612246,axis,9.196815033675637
2549,30,30,0.40816326530612246,axis,8.817168345841095
2550,30,30,0.5102040816326531,axis,9.208950759344527
2551,30,30,0.5102040816326531,axis,9.29456611041464
2552,30,30,0.5102040816326531,axis,10.171339911606998
2553,30,30,0.5102040816326531,axis,11.724225158553482
2554,30,30,0.5102040816326531,axis,9.634078250243546
2555,30,30,0.5102040816326531,axis,12.199063588077804
2556,30,30,0.5102040816326531,axis,10.47722315314593
2557,30,30,0.5102040816326531,axis,9.533251724682815
2558,30,30,0.5102040816326531,axis,11.223282686413638
2559,30,30,0.5102040816326531,axis,9.433796341808828
2560,30,30,0.6122448979591837,axis,11.638530592402796
2561,30,30,0.6122448979591837,axis,13.239647604737963
2562,30,30,0.6122448979591837,axis,12.954749590813154
2563,30,30,0.6122448979591837,axis,10.41498268727165
2564,30,30,0.6122448979591837,axis,12.043605354348037
2565,30,30,0.6122448979591837,axis,10.751534343749386
2566,30,30,0.6122448979591837,axis,12.24260287037506
2567,30,30,0.6122448979591837,axis,12.091226382247154
2568,30,30,0.6122448979591837,axis,11.136598475072185
2569,30,30,0.6122448979591837,axis,9.71327169598192
2570,30,30,0.7142857142857143,axis,11.739510481103933
2571,30,30,0.7142857142857143,axis,13.76852535984371
2572,30,30,0.7142857142857143,axis,12.518989394040888
2573,30,30,0.7142857142857143,axis,14.452490300909965
2574,30,30,0.7142857142857143,axis,10.877002573956123
2575,30,30,0.7142857142857143,axis,11.405703160292264
2576,30,30,0.7142857142857143,axis,12.625600913815232
2577,30,30,0.7142857142857143,axis,14.179668379822864
2578,30,30,0.7142857142857143,axis,13.488731705964812
2579,30,30,0.7142857142857143,axis,12.965933105984567
2580,30,30,0.8163265306122449,axis,10.813610311721531
2581,30,30,0.8163265306122449,axis,14.026984491875357
2582,30,30,0.8163265306122449,axis,13.999413798329156
2583,30,30,0.8163265306122449,axis,13.987391672039456
2584,30,30,0.8163265306122449,axis,12.124903583027013
2585,30,30,0.8163265306122449,axis,13.317253803979236
2586,30,30,0.8163265306122449,axis,13.869637245131738
2587,30,30,0.8163265306122449,axis,13.700008885785145
2588,30,30,0.8163265306122449,axis,15.313949212653462
2589,30,30,0.8163265306122449,axis,11.492675709466958
2590,30,30,0.9183673469387755,axis,14.675245256083423
2591,30,30,0.9183673469387755,axis,13.81637727821168
2592,30,30,0.9183673469387755,axis,17.07030615973374
2593,30,30,0.9183673469387755,axis,13.552896568822652
2594,30,30,0.9183673469387755,axis,11.700345169494632
2595,30,30,0.9183673469387755,axis,16.124148994729946
2596,30,30,0.9183673469387755,axis,14.57957103970993
2597,30,30,0.9183673469387755,axis,16.262661831918003
2598,30,30,0.9183673469387755,axis,15.513770926553148
2599,30,30,0.9183673469387755,axis,16.066381895700733
2600,30,30,1.0204081632653061,axis,14.821473279801882
2601,30,30,1.0204081632653061,axis,19.0179319134286
2602,30,30,1.0204081632653061,axis,14.553393946003512
2603,30,30,1.0204081632653061,axis,15.326773536791887
2604,30,30,1.0204081632653061,axis,15.001855220717466
2605,30,30,1.0204081632653061,axis,17.160228795600748
2606,30,30,1.0204081632653061,axis,18.908217228204602
2607,30,30,1.0204081632653061,axis,16.02635786192013
2608,30,30,1.0204081632653061,axis,20.551688146304702
2609,30,30,1.0204081632653061,axis,16.987609326867005
2610,30,30,1.1224489795918369,axis,18.631628759536508
2611,30,30,1.1224489795918369,axis,18.596651498251347
2612,30,30,1.1224489795918369,axis,17.88976429751932
2613,30,30,1.1224489795918369,axis,17.87799211580468
2614,30,30,1.1224489795918369,axis,17.110007248348133
2615,30,30,1.1224489795918369,axis,18.30121956163938
2616,30,30,1.1224489795918369,axis,20.35132180819381
2617,30,30,1.1224489795918369,axis,18.733805242755462
2618,30,30,1.1224489795918369,axis,18.82458556951899
2619,30,30,1.1224489795918369,axis,16.650268788316716
2620,30,30,1.2244897959183674,axis,23.331534072365027
2621,30,30,1.2244897959183674,axis,20.428220695860407
2622,30,30,1.2244897959183674,axis,20.933486374313695
2623,30,30,1.2244897959183674,axis,19.806326660667494
2624,30,30,1.2244897959183674,axis,21.537067482040477
2625,30,30,1.2244897959183674,axis,19.64730467086745
2626,30,30,1.2244897959183674,axis,22.04465051741898
2627,30,30,1.2244897959183674,axis,18.60639370259901
2628,30,30,1.2244897959183674,axis,18.004927897285494
2629,30,30,1.2244897959183674,axis,19.310496509358792
2630,30,30,1.3265306122448979,axis,24.49258797256764
2631,30,30,1.3265306122448979,axis,23.40281321010887
2632,30,30,1.3265306122448979,axis,25.691667206537208
2633,30,30,1.3265306122448979,axis,24.520044971195443
2634,30,30,1.3265306122448979,axis,22.772588142980013
2635,30,30,1.3265306122448979,axis,24.445682566441896
2636,30,30,1.3265306122448979,axis,20.0282868617067
2637,30,30,1.3265306122448979,axis,21.973573677070426
2638,30,30,1.3265306122448979,axis,23.927945102630808
2639,30,30,1.3265306122448979,axis,21.8678750442942
2640,30,30,1.4285714285714286,axis,23.463250046638922
